IdBordereau,IdBureau,Annee,Date,Heure,RefPaiement,NumEnvoi,IdPays,Poids,Montant,cp,cite,codepays,ville,cpDest,citeDest,paysDest,villeDest,portee,CodeService,type_service,CodeISOPays,type_source,IdBureau_original,est_agence
82,2241,2024,2024-03-04,0839,C,CP317550291TN,TN,7.06,5.8,2241,CITE EL IZDIHAR,TN,TOZEUR,2013,BEN AROUS,TN,TUNIS,National,CP,Normal,TN,normal,2241,False
234,2241,2024,2024-10-21,1614,C,CP317550892TN,TN,9.22,6.4,2241,CITE EL IZDIHAR,TN,TOZEUR,2013,BEN AROUS,TN,TUNIS,National,CP,Normal,TN,normal,2241,False
9029,6051,2024,2024-05-08,0808,C,CP321755892TN,SA,10.0,124.0,6051,GABES,TN,GABES,N01,SAOUDIA,SA,SOUADIA,National,CP,Normal,TN,normal,6051,False
9041,6051,2024,2024-08-06,0853,C,CP321755835TN,SA,2.5,47.0,6051,GABES,TN,GABES,N01,SAOUDIA,SA,SOUADIA,National,CP,Normal,TN,normal,6051,False
167,2245,2024,2024-03-11,1145,C,CP321213260TN,TN,6.83,5.5,2245,BEN FARJALLAH,TN,TOZEUR,4160,BEN GUERDANE,TN,MEDENINE,National,CP,Normal,TN,normal,2245,False
201,2245,2024,2024-06-05,1020,P,UP000083671TN,TN,0.885,5.5,2245,BEN FARJALLAH,TN,TOZEUR,4160,BEN GUERDANE,TN,MEDENINE,National,UP,Normal,TN,normal,2245,False
217,2245,2024,2024-07-22,0948,P,UP000083787TN,TN,0.892,6.5,2245,BEN FARJALLAH,TN,TOZEUR,2169,GAFSA,TN,GAFSA,National,UP,Normal,TN,normal,2245,False
93,1057,2024,2024-02-27,1450,C,CP311948712TN,FR,6.635,74.0,2076,CITE HABIB,TN,TUNIS,75013,PARIS,FR,FRANCE,National,CP,Normal,TN,normal,1057,False
91,1057,2024,2024-02-19,1444,C,CP311948730TN,DE,5.97,83.0,2076,CITE HABIB,TN,TUNIS,51469,BERGISCH,DE,DEUTSCHLAND,National,CP,Normal,TN,normal,1057,False
807,4280,2024,2024-07-18,0957,P,RR452587083TN,TN,0.026,4.2,4243,BLIDETTE,TN,KEBILI,1005,EL OMRANE,TN,TUNIS,National,RR,Normal,TN,normal,4280,False
1114,4230,2024,2024-12-06,0912,C,CP324004827TN,TN,2.152,4.3,4236,SOUK LAHAD,TN,KEBILI,1053,TUNIS,TN,TUNIS,National,CP,Normal,TN,normal,4230,False
9698,3000,2024,2024-11-19,1208,P,RR501599964TN,GB,1.864,28.0,3062,SFAX,TN,SFAX,sk144qf,HYDE,GB,UNITED KINGDOM,National,RR,Normal,TN,normal,3000,False
9559,3000,2024,2024-09-06,1322,P,RR464955182TN,GB,1.779,28.0,3062,SFAX,TN,SFAX,Inconnu,UNITED KINGDOM,GB,UNITED KINGDOM,National,RR,Normal,TN,normal,3000,False
9085,3076,2024,2024-09-17,0937,P,RR416518638TN,GB,1.84,28.0,3062,SFAX,TN,SFAX,SK144QF,HYDE,GB,UNITED KINGDOM,National,RR,Normal,TN,normal,3076,False
9086,3076,2024,2024-09-18,0946,P,RR416518641TN,GB,1.86,28.0,3062,SFAX,TN,SFAX,SK144QF,HYDE,GB,UNITED KINGDOM,National,RR,Normal,TN,normal,3076,False
9562,3000,2024,2024-09-10,1252,P,RR464958095TN,GB,1.831,28.0,3062,SFAX,TN,SFAX,100,UNITED KINGDOMM,GB,UKINGDOM,National,RR,Normal,TN,normal,3000,False
347,7150,2024,2024-05-29,0942,C,CP317319281TN,SA,11.26,146.0,7150,TAJEROUINE,TN,TAJEROUINE,3471,ARABIE SAOUDITE,SA,ARABIE SAOUDITE,National,CP,Normal,TN,normal,7150,False
9465,4214,2024,2024-06-24,1115,P,UP000485919TN,TN,0.4,5.0,8100,INCONNU,TN,JENDOUBA,4180,JERBA,TN,MEDNINE,National,UP,Normal,TN,normal,4214,False
9464,4214,2024,2024-06-24,1110,P,UP000485905TN,TN,0.4,5.0,8100,INCONNU,TN,JENDOUBA,4180,JERBA,TN,MEDNINE,National,UP,Normal,TN,normal,4214,False
90,8023,2024,2024-05-13,1537,C,CP321515415TN,TN,2.4,4.3,8023,SOMAA,TN,SOMAA,1124,CITE ERRIADH,TN,EJJDAIDA,National,CP,Normal,TN,normal,8023,False
179,2035,2024,2024-02-05,1013,P,UP001850383TN,JP,1.958,26.0,2036,SOUKRA,TN,ARIANA,569-1039,OSAKA-FU,JP,SHINIZUDAI,National,UP,Normal,TN,normal,2035,False
222,2035,2024,2024-04-15,0957,P,RR446810306TN,JP,0.776,24.0,2036,SOUKRA,TN,ARIANA,2-2-30,JAPON,JP,JAPON,National,RR,Normal,TN,normal,2035,False
862,5060,2024,2024-08-29,1146,P,UP001028570TN,TN,0.22,4.5,5000,MONASTIR,TN,MONASTIR,2080,ARYENA,TN,ARYENA,National,UP,Normal,TN,normal,5060,False
152,8040,2024,2024-11-01,1648,C,CP320145047TN,FR,7.05,80.0,8040,BOUARGOUB,TN,BOUARGOUB,322,PARIS,FR,PARIS,National,CP,Normal,TN,normal,8040,False
109,8040,2024,2024-06-25,1456,C,CP321535945TN,FR,6.25,74.0,8040,BOUARGOUB,TN,BOUARGOUB,75014,PARIS,FR,FRANCE,National,CP,Normal,TN,normal,8040,False
9146,8025,2024,2024-10-23,1013,P,UP002638983TN,TN,0.301,5.0,5000,MONASTIR,TN,MONASTIR,5000,MONASTIR,TN,MONASTIR,National,UP,Normal,TN,normal,8025,False
788,2013,2024,2024-09-05,0736,P,UP000142091TN,TN,1.473,6.5,2013,BEN AROUS,TN,BEN AROUS,3000,JNENIANA,TN,SFAX,National,UP,Normal,TN,normal,2013,False
742,2013,2024,2024-08-06,0815,C,CP324074363TN,TN,4.006,4.9,2013,BEN AROUS,TN,BEN AROUS,3000,JEBENIANA,TN,SFAX,National,CP,Normal,TN,normal,2013,False
402,5050,2024,2024-01-18,1618,C,CP322562139TN,QA,7.0,94.0,5050,MOK,TN,MOK,56500,QATAR,QA,Q,National,CP,Normal,TN,normal,5050,False
9077,5147,2024,2024-09-12,1103,C,CP316432418TN,TN,4.1,4.9,5080,TBOLBA,TN,TBOLBAHDIA,2240,NEFTA,TN,NEFTA,National,CP,Normal,TN,normal,5147,False
9085,5147,2024,2024-09-25,1004,C,CP316432435TN,TN,6.8,5.5,5080,TBOLBA,TN,TBOLBAHDIA,2240,NEFTA,TN,NEFTA,National,CP,Normal,TN,normal,5147,False
9078,5147,2024,2024-09-12,1104,C,CP316432395TN,TN,8.8,6.1,5080,TBOLBA,TN,TBOLBAHDIA,2100,GAFSA,TN,GAFSA,National,CP,Normal,TN,normal,5147,False
9143,5147,2024,2024-12-12,1118,C,CP316432608TN,TN,9.94,6.4,5080,TBOLBA,TN,TBOLBAHDIA,7012,BIZERTE,TN,TUNIS,National,CP,Normal,TN,normal,5147,False
9079,5147,2024,2024-09-12,1137,C,CP316432404TN,TN,3.3,5.6,5080,TBOLBA,TN,TBOLBAHDIA,1236,SEBITLA,TN,SEBITLA,National,CP,Normal,TN,normal,5147,False
9127,5147,2024,2024-11-25,1237,C,CP316432537TN,TN,15.54,8.2,5080,TBOLBA,TN,TBOLBAHDIA,7012,BEZINA,TN,BIZERTE,National,CP,Normal,TN,normal,5147,False
9109,5147,2024,2024-11-04,0957,C,CP316432497TN,TN,13.16,8.6,5080,TBOLBA,TN,TBOLBAHDIA,7012,BEZINA,TN,BIZERTE,National,CP,Normal,TN,normal,5147,False
9141,5147,2024,2024-12-11,1027,C,CP316432599TN,TN,2.56,4.3,5080,TBOLBA,TN,TBOLBAHDIA,1100,ZAGHOUAN,TN,ZAGHOUEN,National,CP,Normal,TN,normal,5147,False
798,5080,2024,2024-12-31,0849,C,CP324440075TN,TN,2.138,4.3,5080,TBOLBA,TN,TBOLBAHDIA,8100,JENDOUBA,TN,JENDOUBA,National,CP,Normal,TN,normal,5080,False
9082,5147,2024,2024-09-20,1031,C,CP316432421TN,TN,14.74,7.9,5080,TBOLBA,TN,TBOLBAHDIA,7050,BIZERTE,TN,BIZERTE,National,CP,Normal,TN,normal,5147,False
9094,5147,2024,2024-10-08,0943,P,UP000236580TN,TN,1.234,7.5,5080,TBOLBA,TN,TBOLBAHDIA,8035,KELIBIA,TN,INCONNU,National,UP,Normal,TN,normal,5147,False
9105,5147,2024,2024-10-29,1111,C,CP316432483TN,TN,14.74,8.9,5080,TBOLBA,TN,TBOLBAHDIA,7012,BEZINA,TN,BIZERTE,National,CP,Normal,TN,normal,5147,False
9136,5147,2024,2024-12-02,1541,C,CP316432571TN,TN,9.0,6.1,5080,TBOLBA,TN,TBOLBAHDIA,7012,BEZINA,TN,BIZERTE,National,CP,Normal,TN,normal,5147,False
9138,5147,2024,2024-12-05,1033,C,CP316432585TN,TN,11.0,6.7,5080,TBOLBA,TN,TBOLBAHDIA,7012,BEZINA,TN,BIZERTE,National,CP,Normal,TN,normal,5147,False
9120,5147,2024,2024-11-18,1109,C,CP316432510TN,TN,13.42,7.6,5080,TBOLBA,TN,TBOLBAHDIA,7012,BEZINA,TN,BIZERTE,National,CP,Normal,TN,normal,5147,False
9377,99013,2024,2024-06-04,1523,C,CP305753337TN,TN,5.76,5.2,4200,GUEBELI,TN,KEBELI,8100,JANDOUBA,TN,JANDOUBA,National,CP,Normal,TN,normal,KEBA,True
9378,99013,2024,2024-06-04,1525,C,CP305753323TN,TN,2.54,4.3,4200,GUEBELI,TN,KEBELI,8100,JANDOUBA,TN,JANDOUBA,National,CP,Normal,TN,normal,KEBA,True
9378,99013,2024,2024-06-04,1525,C,CP305753310TN,TN,4.38,4.9,4200,GUEBELI,TN,KEBELI,8100,JANDOUBA,TN,JANDOUBA,National,CP,Normal,TN,normal,KEBA,True
9378,99013,2024,2024-06-04,1525,C,CP305753306TN,TN,3.56,4.6,4200,GUEBELI,TN,KEBELI,8100,JANDOUBA,TN,JANDOUBA,National,CP,Normal,TN,normal,KEBA,True
9378,99013,2024,2024-06-04,1525,C,CP305753297TN,TN,6.44,5.5,4200,GUEBELI,TN,KEBELI,8100,JANDOUBA,TN,JANDOUBA,National,CP,Normal,TN,normal,KEBA,True
9379,99013,2024,2024-06-04,1541,C,CP305753283TN,TN,2.01,4.3,4200,GUEBELI,TN,KEBELI,8100,JANDOUBA,TN,JANDOUBA,National,CP,Normal,TN,normal,KEBA,True
9379,99013,2024,2024-06-04,1541,C,CP305753266TN,TN,5.92,5.2,4200,GUEBELI,TN,KEBELI,8100,JANDOUBA,TN,JANDOUBA,National,CP,Normal,TN,normal,KEBA,True
40,6011,2024,2024-03-11,0944,C,CP321960908TN,TN,5.48,5.2,4200,KEBILI,TN,KEBILI,7035,MANZEL ABDERRAHMEN,TN,MANZEL ABDERRAHMEN,National,CP,Normal,TN,normal,6011,False
39,6011,2024,2024-03-11,0940,C,CP321960899TN,TN,5.43,5.2,4200,KEBILI,TN,KEBILI,8080,NABEUL,TN,NABEUL,National,CP,Normal,TN,normal,6011,False
47,6011,2024,2024-06-10,1549,P,UP002042618TN,TN,0.222,4.5,8080,NABEUL,TN,NABEUL,9070,MJAZ EL BAB,TN,BEJA,National,UP,Normal,TN,normal,6011,False
9335,99013,2024,2024-03-14,1044,C,CP305752915TN,TN,21.06,10.0,4211,KEBILI,TN,KEBILI,1100,ZAGHOUAN,TN,ZAGHOUAN,National,CP,Normal,TN,normal,KEBA,True
9255,99013,2024,2024-01-04,1310,C,CP305751866TN,TN,10.34,6.7,4211,KEBILI,TN,KEBILI,9071,MJEZ ELBAB,TN,BEJA,National,CP,Normal,TN,normal,KEBA,True
9255,99013,2024,2024-01-04,1310,C,CP305751870TN,TN,10.36,6.7,4211,KEBILI,TN,KEBILI,9071,MJEZ ELBAB,TN,BEJA,National,CP,Normal,TN,normal,KEBA,True
9259,99013,2024,2024-01-09,1209,C,CP305751910TN,TN,5.18,5.2,4211,KEBILI,TN,KEBILI,9071,MJEZ ELBAB,TN,BEJA,National,CP,Normal,TN,normal,KEBA,True
9402,99013,2024,2024-10-22,1145,C,CP305753907TN,TN,5.18,5.2,4211,KEBILI,TN,KEBILI,9071,MJEZ ELBAB,TN,BEJA,National,CP,Normal,TN,normal,KEBA,True
9252,99013,2024,2024-01-02,1132,C,CP305751835TN,TN,10.32,6.7,4211,KEBILI,TN,KEBILI,9071,BEJA,TN,BEJA,National,CP,Normal,TN,normal,KEBA,True
9313,99013,2024,2024-03-08,1229,C,CP305752570TN,TN,10.5,6.7,4211,KEBILI,TN,KEBILI,5114,MALOULECH,TN,MEHDIYA,National,CP,Normal,TN,normal,KEBA,True
9314,99013,2024,2024-03-08,1229,C,CP305752597TN,TN,10.3,6.7,4211,KEBILI,TN,KEBILI,2040,TUNIS,TN,TUNIS,National,CP,Normal,TN,normal,KEBA,True
9314,99013,2024,2024-03-08,1229,C,CP305752606TN,TN,5.34,5.2,4211,KEBILI,TN,KEBILI,2040,TUNIS,TN,TUNIS,National,CP,Normal,TN,normal,KEBA,True
9258,99013,2024,2024-01-09,1208,C,CP305751906TN,TN,4.2,4.9,4211,KEBILI,TN,KEBILI,9071,BEJA,TN,BEJA,National,CP,Normal,TN,normal,KEBA,True
9286,99013,2024,2024-02-21,1159,C,CP305752265TN,TN,8.8,6.1,4211,KEBILI,TN,KEBILI,5100,MAHDIA,TN,MAHDIA,National,CP,Normal,TN,normal,KEBA,True
9337,99013,2024,2024-03-15,1041,C,CP305752932TN,TN,10.74,6.7,4211,KEBILI,TN,KEBILI,5146,RACHRACHA,TN,MEHDIYA,National,CP,Normal,TN,normal,KEBA,True
9312,99013,2024,2024-03-08,1229,C,CP305752583TN,TN,5.42,5.2,4211,KEBILI,TN,KEBILI,5114,MALOULECH,TN,MEHDIYA,National,CP,Normal,TN,normal,KEBA,True
73,5024,2024,2024-02-12,1727,C,CP319619584TN,TN,2.8,4.3,5071,MOKNIN,TN,MONASTIR,3160,KAYRAWEN,TN,KAYRAWEN,National,CP,Normal,TN,normal,5024,False
9132,5110,2024,2024-04-02,0923,C,CP321472715TN,TN,6.11,5.5,5071,MOKNIN,TN,MONASTIR,3160,KAYRAWEN,TN,KAYRAWEN,National,CP,Normal,TN,normal,5110,False
71,5024,2024,2024-02-06,1727,C,CP319619575TN,TN,7.61,5.8,5071,MOKNIN,TN,MONASTIR,3071,CITE ENNOUR,TN,SFAX,National,CP,Normal,TN,normal,5024,False
9133,5110,2024,2024-04-02,0929,C,CP321472729TN,TN,4.11,4.9,5071,MOKNIN,TN,MONASTIR,3071,CITE ENNOUR,TN,SFAX,National,CP,Normal,TN,normal,5110,False
66,5024,2024,2024-01-08,0957,C,CP319619522TN,TN,7.96,5.8,5071,MOKNIN,TN,MONASTIR,4200,KEBILI,TN,KEBILI SUD,National,CP,Normal,TN,normal,5024,False
90,5024,2024,2024-05-15,0854,P,UP000180381TN,TN,0.644,5.5,5071,MOKNIN,TN,MONASTIR,2100,GAFSA,TN,GAFSA SUD,National,UP,Normal,TN,normal,5024,False
9131,5110,2024,2024-04-02,0921,C,CP321472701TN,TN,5.08,5.2,5071,MOKNIN,TN,MONASTIR,4260,DOUZ,TN,DOUZ,National,CP,Normal,TN,normal,5110,False
485,5050,2024,2024-03-19,1025,C,CP322594437TN,TN,3.4,4.6,5071,MOKNIN,TN,MONASTIR,2130,METLAOUI,TN,GAFSA,National,CP,Normal,TN,normal,5050,False
102,5024,2024,2024-06-12,1027,C,CP319619686TN,TN,2.256,4.3,5071,MOKNIN,TN,MONASTIR,4260,DOUZ,TN,DOUZ,National,CP,Normal,TN,normal,5024,False
628,5050,2024,2024-06-27,1136,P,UP001002524TN,TN,0.619,5.5,5071,MOKNIN,TN,MONASTIR,1200,KASRINE,TN,KASRINE,National,UP,Normal,TN,normal,5050,False
629,5050,2024,2024-06-27,1138,C,CP321460558TN,TN,2.606,4.3,5071,MOKNIN,TN,MONASTIR,8046,NABEUL,TN,NABEUL,National,CP,Normal,TN,normal,5050,False
659,5050,2024,2024-07-26,1232,P,UP001002780TN,TN,0.471,5.0,5071,MOKNIN,TN,MONASTIR,4186,JRRBA,TN,JERBA,National,UP,Normal,TN,normal,5050,False
66,5024,2024,2024-01-08,0957,C,CP319619519TN,TN,6.88,5.5,5071,MOKNIN,TN,MONASTIR,6061,GABES,TN,GABES,National,CP,Normal,TN,normal,5024,False
72,5024,2024,2024-02-12,1726,C,CP319619598TN,TN,3.72,4.6,5071,MOKNIN,TN,MONASTIR,6061,GABES,TN,GABES,National,CP,Normal,TN,normal,5024,False
66,5024,2024,2024-01-08,0957,C,CP319619505TN,TN,15.49,8.2,5071,MOKNIN,TN,MONASTIR,3160,HAJEBB,TN,KAIROUIN,National,CP,Normal,TN,normal,5024,False
78,5024,2024,2024-02-27,0936,C,CP319619641TN,TN,8.15,6.1,5071,MOKNIN,TN,MONASTIR,8046,HAWARIA,TN,NABEUL,National,CP,Normal,TN,normal,5024,False
484,5050,2024,2024-03-19,1021,C,CP322594445TN,TN,5.91,5.2,5071,MOKNIN,TN,MONASTIR,8046,HAWARIA,TN,NABEUL,National,CP,Normal,TN,normal,5050,False
9254,8056,2024,2024-10-11,0830,C,CP320149300TN,TR,5.6,66.0,8056,BARRAKET ESSAHEL,TN,NABEUL,9822,SANLI URFA,TR,TURKIE,National,CP,Normal,TN,normal,8056,False
9281,8056,2024,2024-12-02,0817,C,CP321537416TN,TR,3.164,54.0,8056,BARRAKET ESSAHEL,TN,NABEUL,9822,AHMET YESEVI M.H,TR,SANLI URFA,National,CP,Normal,TN,normal,8056,False
9049,1069,2024,2024-05-31,1120,P,UP000527375TN,TN,1.068,6.5,6052,OUDREF,TN,GABES,6052,OUDREF,TN,GABES,National,UP,Normal,TN,normal,1069,False
9024,9117,2024,2024-08-06,1132,P,UP000053737TN,TN,0.33,5.0,9100,SIDI BOUZID,TN,SIDI BOUZID,1000,TUNIS,TN,TUNIS,National,UP,Normal,TN,normal,9117,False
9066,9117,2024,2024-10-08,0837,P,UP000713633TN,TN,1.424,6.5,9100,SIDI BOUZID,TN,SIDI BOUZID,4081,SOUSSE,TN,SOUSSE,National,UP,Normal,TN,normal,9117,False
9011,9125,2024,2024-10-25,0837,P,UP000052949TN,TN,0.42,5.0,9100,SIDI BOUZID,TN,SIDI BOUZID,4022,SOUSSE,TN,SOUSSE,National,UP,Normal,TN,normal,9125,False
795,2001,2024,2024-02-26,1021,C,CP311925518TN,FR,10.85,98.0,2001,ARIANA,TN,INCONNU,92290,PARIS,FR,PARIS,National,CP,Normal,TN,normal,2001,False
817,2001,2024,2024-03-01,1716,P,UP001891935TN,FR,0.995,24.0,2001,ARIANA,TN,INCONNU,92290,PARIS,FR,PARIS,National,UP,Normal,TN,normal,2001,False
1446,2001,2024,2024-08-27,1010,C,CP318176995TN,FR,8.24,86.0,2001,ARIANA,TN,INCONNU,92290,PARIS,FR,PARIS,National,CP,Normal,TN,normal,2001,False
1447,2001,2024,2024-08-27,1044,C,CP318176981TN,FR,7.87,80.0,2001,ARIANA,TN,INCONNU,92290,PARIS,FR,PARIS,National,CP,Normal,TN,normal,2001,False
1084,2001,2024,2024-06-03,1102,C,CP318177386TN,FR,10.78,98.0,2001,ARIANA,TN,INCONNU,92290,PARIS,FR,PARIS,National,CP,Normal,TN,normal,2001,False
1790,2001,2024,2024-12-16,0933,C,CP318176156TN,FR,13.03,116.0,2001,ARIANA,TN,INCONNU,92290,PARIS,FR,PARIS,National,CP,Normal,TN,normal,2001,False
91,7071,2024,2024-08-01,1125,C,CP313789347TN,TN,3.025,4.6,7071,CITE HACHED,TN,7071,3012,GREMDA,TN,SFAX,National,CP,Normal,TN,normal,7071,False
131,7071,2024,2024-11-01,1200,C,CP313789205TN,TN,2.9,4.3,7071,CITE HACHED,TN,7071,3012,GREMDA,TN,SFAX,National,CP,Normal,TN,normal,7071,False
9088,2040,2024,2024-07-31,1159,C,CP320198447TN,QA,5.34,83.0,2040,RADES,TN,RADES,1111,DOHA,QA,DOHA,National,CP,Normal,TN,normal,2040,False
9111,2040,2024,2024-11-08,0948,C,CP320198380TN,QA,6.2,94.0,2040,RADES,TN,RADES,0000,QATAR,QA,QATAR,National,CP,Normal,TN,normal,2040,False
258,7021,2024,2024-02-12,0828,C,CP322079487TN,TN,15.12,8.2,7021,ZARZOUNA,TN,ZARZOUNA,5121,RJICH,TN,MAHDIA,National,CP,Normal,TN,normal,7021,False
287,7021,2024,2024-04-24,0836,C,CP322079703TN,TN,14.65,7.9,7021,ZARZOUNA,TN,ZARZOUNA,5121,RJICH,TN,MAHDIA,National,CP,Normal,TN,normal,7021,False
311,7021,2024,2024-05-22,0857,C,CP322079782TN,TN,16.25,8.5,7021,ZARZOUNA,TN,ZARZOUNA,5121,RJICH,TN,MAHDIA,National,CP,Normal,TN,normal,7021,False
265,7021,2024,2024-02-28,0908,C,CP322079535TN,TN,15.06,8.2,7021,ZARZOUNA,TN,ZARZOUNA,5121,RJICH,TN,MAHDIA,National,CP,Normal,TN,normal,7021,False
272,7021,2024,2024-03-06,0907,C,CP322079601TN,TN,14.15,7.9,7021,ZARZOUNA,TN,ZARZOUNA,5121,RJICH,TN,MAHDIA,National,CP,Normal,TN,normal,7021,False
234,1082,2024,2024-01-18,0828,C,CP311002513TN,FR,7.91,80.0,2051,ZAHROUNI,TN,TUNIS,92320,CHATILLON,FR,FRANCE,National,CP,Normal,TN,normal,1082,False
413,1089,2024,2024-09-13,1627,P,UP002077427TN,TN,1.467,6.5,1008,TUNIS,TN,TUNIS,5070,KSAR HELLAL,TN,KSAR HELLAL,National,UP,Normal,TN,normal,1089,False
402,1089,2024,2024-09-11,1609,P,UP002077492TN,TN,1.504,6.5,1008,TUNIS,TN,TUNIS,8023,SOMAA,TN,BENI KHIAR,National,UP,Normal,TN,normal,1089,False
222,1089,2024,2024-06-18,1502,P,UP002079034TN,TN,1.171,7.5,1008,TUNIS,TN,TUNIS,6021,GHANNOUCHE,TN,GHANNOUCHE,National,UP,Normal,TN,normal,1089,False
343,1089,2024,2024-08-08,0939,C,CP212323091TN,TN,3.521,4.6,1008,TUNIS,TN,TUNIS,5000,MONASTIR,TN,MONASTIR,National,CP,Normal,TN,normal,1089,False
386,1089,2024,2024-09-02,1556,C,CP212323131TN,TN,3.84,4.6,1008,TUNIS,TN,TUNIS,1009,WARDIA,TN,TUNIS,National,CP,Normal,TN,normal,1089,False
368,1008,2024,2024-10-07,1443,C,CP318841891TN,TN,2.108,4.3,1008,TUNIS,TN,TUNIS,8000,TUNIS,TN,BAN KHIAR,National,CP,Normal,TN,normal,1008,False
585,1089,2024,2024-11-27,1718,P,UP002076007TN,TN,1.027,6.5,1008,TUNIS,TN,TUNIS,8140,JANDOUBA,TN,JANDOUBA,National,UP,Normal,TN,normal,1089,False
392,1089,2024,2024-09-06,1047,P,UP002077577TN,TN,0.55,5.5,1008,TUNIS,TN,TUNIS,8100,JENDOUBA,TN,JENDOUBA,National,UP,Normal,TN,normal,1089,False
389,1089,2024,2024-09-04,1559,P,UP002077594TN,TN,1.523,6.5,1008,TUNIS,TN,TUNIS,3023,SFAX,TN,SFAX,National,UP,Normal,TN,normal,1089,False
403,1089,2024,2024-09-11,1611,P,UP002077489TN,TN,1.865,6.5,1008,TUNIS,TN,TUNIS,7016,BIZERTE,TN,BIZERTE,National,UP,Normal,TN,normal,1089,False
412,1089,2024,2024-09-13,1626,P,UP002077435TN,TN,1.444,6.5,1008,TUNIS,TN,TUNIS,8030,GROMBALIA,TN,GROMBALIA,National,UP,Normal,TN,normal,1089,False
411,1089,2024,2024-09-13,1625,P,UP002077444TN,TN,1.492,6.5,1008,TUNIS,TN,TUNIS,3072,MANZEL CHAKER,TN,MANZEL CHAKER,National,UP,Normal,TN,normal,1089,False
428,1089,2024,2024-09-20,1137,P,UP002077311TN,TN,1.137,6.5,1008,TUNIS,TN,TUNIS,1125,RADES SALINE,TN,RADES,National,UP,Normal,TN,normal,1089,False
315,1250,2024,2024-02-27,1552,C,CP320424951TN,TN,6.9,5.5,1250,1250,TN,1250,2112,2112,TN,2112,National,CP,Normal,TN,normal,1250,False
374,2083,2024,2024-05-07,0823,P,UP001179773TN,TN,0.631,5.5,2080,ARIANA,TN,ARIANA,1002,TUNIS BELVEDERE,TN,TUNIS,National,UP,Normal,TN,normal,2083,False
426,1250,2024,2024-08-08,0859,C,CP322901075TN,OM,11.16,129.0,1250,1250,TN,1250,315,315,OM,315,National,CP,Normal,TN,normal,1250,False
354,7150,2024,2024-06-03,1137,C,CP317319295TN,QA,14.17,182.0,7150,TAJEROUINE,TN,TAJEROUINE,541,QATAR,QA,QATAR,National,CP,Normal,TN,normal,7150,False
967,4280,2024,2024-09-23,0937,P,RR452582483TN,FR,0.25,12.0,4200,KEBILI,TN,KEBILI,92621,GENNEVILLIERS CEDEX,FR,FRANCE,National,RR,Normal,TN,normal,4280,False
967,4280,2024,2024-09-23,0937,P,RR452582497TN,FR,1.5,28.0,4200,KEBILI,TN,KEBILI,92621,GENNEVILLIERS CEDEX,FR,FRANCE,National,RR,Normal,TN,normal,4280,False
797,4280,2024,2024-07-11,0940,P,RR452587772TN,IT,0.025,9.0,4200,KEBILI,TN,KEBILI,40121,BOLOGNA,IT,TTALIA,National,RR,Normal,TN,normal,4280,False
742,4280,2024,2024-05-17,1526,P,RR436350874TN,TN,0.013,6.25,4200,KEBILI,TN,KEBILI,4216,EL AOUINA,TN,KEBILI,National,RR,Normal,TN,normal,4280,False
820,4280,2024,2024-07-19,1153,P,RR452586896TN,TN,0.009,3.75,4200,KEBILI,TN,KEBILI,4280,KEBILI BEYEZ,TN,KEBILI,National,RR,Normal,TN,normal,4280,False
556,5050,2024,2024-05-17,1452,C,CP318356590TN,TN,2.1,4.3,5050,MOKNINE,TN,TN,7070,BIZERTE,TN,BIZ,National,CP,Normal,TN,normal,5050,False
291,5010,2024,2024-09-23,1544,P,UP001441769TN,TN,0.439,5.0,5010,MONASTIR,TN,MONASTIR,1250,SBITLA,TN,SBITLA,National,UP,Normal,TN,normal,5010,False
987,4280,2024,2024-10-02,1630,P,RR452581766TN,TN,0.148,4.5,4200,KEBILI,TN,KEBILI,2112,SIDI AHMED ZARROUK,TN,GAFSA,National,RR,Normal,TN,normal,4280,False
92,1236,2024,2024-06-14,1440,P,UP001832932TN,TN,0.645,5.5,1236,SBITLA,TN,KASERINE,2022,KALAA ANDALOUS,TN,ARIANA,National,UP,Normal,TN,normal,1236,False
642,7070,2024,2024-11-18,1451,P,UP002272050TN,TN,1.32,6.5,7070,RAS JEBEL,TN,7070,2212,TAMAGHZA,TN,TAMAGHZA,National,UP,Normal,TN,normal,7070,False
404,7070,2024,2024-06-14,1125,P,UP002298499TN,TN,2.0,6.5,7070,RAS JEBEL,TN,7070,5100,5100,TN,5100,National,UP,Normal,TN,normal,7070,False
830,2001,2024,2024-03-07,0944,C,CP311925331TN,CA,11.75,291.0,2001,TUNIS,TN,TUNIS,P3C4K5,ONTARIO,CA,INCONNU,National,CP,Normal,TN,normal,2001,False
1622,2001,2024,2024-10-21,0954,C,CP318176540TN,CA,8.82,225.0,2001,TUNIS,TN,TUNIS,ONP3C4K5,ONTARIA,CA,ONTARIA,National,CP,Normal,TN,normal,2001,False
9383,99013,2024,2024-06-24,1257,C,CP305753385TN,TN,12.4,7.3,4225,KEBILI,TN,KEBILI,511 R FOUCHENA,ERRAOUDHA,TN,MAHDIA,National,CP,Normal,TN,normal,KEBA,True
9517,99013,2024,2024-11-18,1213,C,CP325115166TN,TN,21.86,10.0,4225,KEBILI,TN,KEBILI,4054,SAHLOUL,TN,SOUSSE,National,CP,Normal,TN,normal,KEBA,True
