id,code_iso_pays,pays_dest,ville_dest,cite_dest,code_postal_dest,portee
12248,TN,AE,VILLE MED B ZAIED,VILLE MED B ZAIED,100,National
12249,TN,TN,MENZAH 2,MENZAH 2,2094,National
12250,TN,FR,GUADELOUPE,MORNE A LEAU,97111,National
12251,TN,TN,.TUNIS,MEDENINE,4170,National
12252,TN,ES,CANTABRIA,VILLA CARRIDO.,ES-39640,National
12253,TN,TN,EL GHAZELLA,EL GHAZELLA,2088,National
12254,TN,TN,8500,8050,8080,National
12255,TN,FR,ZANEPP,INCONNU,Inconnu,National
12256,TN,DE,MORSDORF,RINGELWEG 14,56290,National
12257,TN,SG,SANGAPOURE,SINGAPOURE,098308,National
12258,TN,TN,ZAAFRANE,KEBILI,4261,National
12259,TN,TN,TEL25065929,POSTE,2190,National
12260,TN,TN,TOUZR,DOUZ,4260,National
12261,TN,TN,ROUIN,ROUIN,7151,National
12262,TN,TN,MNIGLA,MNIHLA BASSATINE,1171,National
12263,TN,TN,OM LARAES,INCONNU,2110,National
12264,TN,TN,SAHIB JBEL,INCONNU,8026,National
12265,TN,FR,LA VILLE MELUN,INCONNU,77190,National
12266,TN,TN,YASSMINE HAMMAMET,INCONNU,8057,National
12267,TN,TN,CEBALLA OULED ASKER,INCONNU,9122,National
12268,TN,TN,CITE TAHRIR,INCONNU,2042,National
12269,TN,TN,MONCEF BEY,INCONNU,1079,National
12270,TN,TN,AIN GHLEL,INCONNU,7013,National
12271,TN,TN,KHORCHEF,INCONNU,9124,National
12272,TN,CH,UETEN DORF,INCONNU,3661,National
12273,TN,FR,LE THEIL DE BRETAGNE,INCONNU,35240,National
12274,TN,TN,4141,4141,4141,National
12275,TN,TN,MANZ,MANZ,7080,National
12276,TN,TN,SAKIET EDAIER,INCONNU,3081,National
12277,TN,IE,CARLOW IRELAND,LEIGHLIN RD,93,National
12278,TN,FR,METROPOLITAINE,SATROUVILLE,78500,National
12279,TN,TN,RAGADA,KAIRAWAN,3191,National
12280,TN,TN,TABRAK,TABARKA,8112,National
12281,TN,TN,CASSERINE,CASSERIN,1216,National
12282,TN,TN,BEJA NEFZA,NEFZA BEJA,9012,National
12283,TN,IT,ROMA ITALIA,70 SPINACETO,00128,National
12284,TN,FR,VENANSAULT,VENANSAULT,85190,National
12285,TN,TN,HAMLMAMET,HAMMAET,8057,National
12286,TN,TN,103,103,103,National
12287,TN,TN,MOUNA,MOUNASTIR,5000,National
12288,TN,TN,KASSR,KASSRINE,1200,National
12289,TN,QA,ABU SIDRA,BUILDING128 STRET 739,Inconnu,National
12290,TN,TN,MONASTIRS,TEBOLBA,5060,National
12291,TN,TN,ZAGHWENE,ZAGHWENE,1160,National
12292,TN,TN,FAWARE,FAWAR,4264,National
12293,TN,IT,TP,CASTELVETRANO,91022,National
12294,TN,TN,;AHDIA,;AHDIA,5114,National
12295,TN,IT,44122,ITALIE,ITALIE,National
12296,TN,SE,STOKHOLM,BROMMA,16849,National
12297,TN,TN,HEMMA JERID,HEMMA JERID,2214,National
12298,TN,BH,BAHREAIN,FLOOR1-FLAT101-HOORA,ROAD -2003-BLOCK-320,National
12299,TN,DE,NEIEDERACHSEN,POSLEIYZAHL,21279,National
12300,TN,TN,GRANBALIE,GROMBALIE,8030,National
12301,TN,SA,ARABIE SAOUEDIT,JEDDA,3920,National
12302,TN,OM,EL KHABOURA,EL BATNA NORD,326,National
12303,TN,HU,HUNGRY,VAGOHID,1097,National
12304,TN,TN,MOUHAMADIA,MOUHAMADIA,2036,National
12305,TN,TN,LA  MARSA,LA MARSA,2070,National
12306,TN,TN,KAITOUAN,KAIROUAN,3100,National
12307,TN,TN,RECHRCHA,RECHRCHA,5146,National
12308,TN,TN,KAALET EL ANDELOS,KAALET EL ANDALOS,2022,National
12309,TN,TN,SAHLINE 29893694,SAHLINE,5012,National
12310,TN,TN,SIDI BOUZID 29481768,SIDI BOUZID,9100,National
12311,TN,TN,KALAAT ANDALUS 27703210,KALAAT AHDALOS,2022,National
12312,TN,TN,MEDNINE 26517772,HESSI AMOR,4131,National
12313,TN,TN,TUNIS 97569932,EL MENZAH 6,2091,National
12314,TN,TN,BEJA 97303387,BEJA,9000,National
12315,TN,TN,SIDI BOUZID 94522595,BEN AOUN,9120,National
12316,TN,TN,BEN AROUS 21645698,YASMINET,2096,National
12317,TN,TN,MANOUBA 96937355,MAZNOUBA,2010,National
12318,TN,TN,SFAX HACHED 97058596,SFAX HACHED,3069,National
12319,TN,TN,SFAX HAHACHED 97058596,SFAX HACHED,3069,National
12320,TN,TN,GAFSA 26690338,CITEVESSOUROUR,2124,National
12321,TN,TN,GROMBALIA 97985292,GROMBALIA,8030,National
12322,TN,TN,RAS JBEL 53451795,RAS JBEL,7070,National
12323,TN,TN,SIDI FRAJ,SIDI FRAJ,9029,National
12324,TN,TN,SALAMMBOU,SALAMMBOU,2025,National
12325,TN,OM,ALQUOOF N14,SALALAH 211,0000,National
12326,TN,TN,ELKASSRIN,FOUSANA,1220,National
12327,TN,OM,S.OMEN,S .OMEN,0000,National
12328,TN,CA,CANNADA,CANADA,1156,National
12329,TN,TN,NABEUL 22958667,ELHAOUARIA,8045,National
12330,TN,TN,WAD ELIL,WAD ELIL,2021,National
12331,TN,TN,AIEN DRAHEM,RUE KHEMAIES HJAOUI,8130,National
12332,TN,BY,BIELORUSSE,BIELORUSSIE,220107,National
12333,TN,SA,ABHA ARABIA SOUDIA,8430-62521,5756,National
12334,TN,TN,JERID,ELHAMMA,2214,National
12335,TN,TN,EL JEM MAHDIA,ELEJEM,5160,National
12336,TN,TN,9125,9125,9125,National
12337,TN,TN,R JEBAL,RAS JEBAL,7070,National
12338,TN,TN,4125,4125,4125,National
12339,TN,OM,3718A OMAN,AV ENNOUR,122,National
12340,TN,TN,WERDANIN,WERDANIN,5010,National
12341,TN,TN,OM LARAYESS,OM LARAYES,2110,National
12342,TN,ID,INCONNU,BANTEN INDONESIA,42443,National
12343,TN,TN,---,----,1008,National
12344,TN,TN,BEGA,BJA,9000,National
12345,TN,FR,B VILLEPARISIS,B VILLEPARISIS,77270,National
12346,TN,FR,ORLY,ORLY,94310,National
12347,TN,CA,GATINEAU,GATINEAU,J8Y5P3,National
12348,TN,FR,SAINTCLOUD,LACOLLE SINTCLOUD,278170,National
12349,TN,TN,REMATHI,REMATHI,6095,National
12350,TN,TN,MARSA GHARBIA TUNIS,CITE RIADH,2076,National
12351,TN,TN,KSIBET ELMEDIOUNI,KSIBET ELMEDIOUNI,5031,National
12352,TN,TN,EL HAMAMETE,EL HAMMETE,8050,National
12353,TN,TN,BOUAENE,BOUAENE,8116,National
12354,TN,TN,ESSAMMAR,ESSAMMAR,3223,National
12355,TN,TN,KHALIDIA,KHALIDIA,2054,National
12356,TN,TN,DEGUCHE,DEGUECHE,2224,National
12357,TN,TN,OUERGUECH,OUERGUECH,8161,National
12358,TN,TN,HAMMEM EL GHAZEZ,HAMMEM EL GHAZEZ,8025,National
12359,TN,TN,SLOUIGUIA,SLOUGUIA,9060,National
12360,TN,TN,TABOURBA,TEBOURBA,1130,National
12361,TN,TN,AMIRET EL FHOUL,AMIRET EL FHOUL,5053,National
12362,TN,TN,MENZAH 1,MENZAH 1,1004,National
12363,TN,TN,HAMMAM ZRIB,HAMMAM ZRIBA,1150,National
12364,TN,TN,SIDI HESSIN,SIDI HESSIN,1095,National
12365,TN,TN,JEBAL OUEST,JBEL OUEST,1111,National
12366,TN,TN,KOUROUEN,KAIROUEN,3111,National
12367,TN,TN,JARDINS CARTHAGE,JARDINS CARTHAGE,1090,National
12368,TN,TN,BNIKHALED,BNIKHALED,8021,National
12369,TN,TN,SIDI HCINE ESSIJOUMI,SIDI HCINE ESSIJOUMI,1095,National
12370,TN,TN,LEMNIHLA,LEMNIHLA,1171,National
12371,TN,TN,GHRADEMAOU,GHRADEMAOU,8160,National
12372,TN,TN,SIDI HCINE SIJOUMI,SIDI HCINE SIJOUMI,1095,National
12373,TN,TN,MLOULECH,MLOULECH,5114,National
12374,TN,TN,AL MADINA AL JADIDA,AL MADINA AL JADIDA,2063,National
12375,TN,TN,MENZEL ENNOUR,MENZEL ENNOUR,5022,National
12376,TN,TN,AY,AY,1216,National
12377,TN,TN,G.H,GABES HACHED,6001,National
12378,TN,TN,ELMCHERF,SKANES,5000,National
12379,TN,TN,JADELIAN,JADELIEN,1280,National
12380,TN,TN,HERGKLA,HERGLA,4012,National
12381,TN,TN,MEZAOUGHA,MEZAOUGHA,5045,National
12382,TN,TN,ENADHOUR,ENADHOUR,1160,National
12383,TN,TN,BASSATINE,BASATTINE,2094,National
12384,TN,TN,BOUSELLEM,BOUSELLEM,8170,National
12385,TN,TN,BEN GHERDENE,BEN GHERDENE,4160,National
12386,TN,TN,KHAIROUANE,KAIROUANE,3100,National
12387,TN,TN,TEZOUR,TEZOUR,2200,National
12388,TN,TN,TRIK MHERZA,CITE HBIB,3052,National
12389,TN,TN,MOTHABRA,MOTHABRA,4127,National
12390,TN,TN,SFAXSFAX,SFAX,3000,National
12391,TN,TN,METTLAOUI,METLAOUI,2134,National
12392,TN,TN,GBELI DOUZ,GBELI,4260,National
12393,TN,TN,MANAR 3,REZIDENCE MONTAZAH MANAR,.,National
12394,US,BE,BELGIQUE,PEERBOOMSTRAAT 46,3600 GENK,International
12395,US,GB,UK,KENT,TN133LE,International
12396,US,DE,ALEMAGNE,KLEIN,25365,International
12397,US,DE,ALLEMAGNE,EITTING,85462,International
12398,US,JP,JAPON,NAGANO,390/0852,International
12399,US,DE,ALLEMAGNR,BERLIN,10243,International
12400,US,CA,CANADA,INCONNU,B0S1A0,International
12401,US,FR,FRANCE,ILE DE FRANCE SUCY EN BRIE,94370,International
12402,US,DE,ALLAMEGNE,ACHERN,77855,International
12403,US,CH,SUISSE,VITZNAU,6354,International
12404,US,GB,UNITED KINGDOM,LONDON,NW2-4HX,International
12405,US,US,UNITED STATES,DALLAS  TX75219,3051,International
12406,US,GB,ROYOM UNIT,BRILINGTON EAET BRIDING,gb 3656076,International
12407,US,GB,ROYOM UNI,GODALMING SURREY GU7IBH  UNITED KINGDOM,gb 365608576,International
12408,US,SA,SAOUDIE,RIADH,12623,International
12409,US,JP,TOKYO,MINATO -KU,107-0052,International
12410,US,DE,ALLEMENGE,LEUTERSHAUSEN,91578,International
12411,US,KR,JEOLLANAM,NAJU,58289,International
12412,US,GB,U,DEAL,CT14 7UE,International
12413,US,GB,SURREY,ENGLEFIELD GREEN,TW20 0BT,International
12414,US,AE,UAE,DUBAI,00000,International
12415,US,DE,EINZELUNTERNEHMUNG,BAD AIBLING,83043,International
12416,US,DE,ALLMAGNE,KOLN,50672,International
12417,US,NL,PAYS BAS,EMMELOORD,8302ND,International
12418,US,DE,AMMELAGN,ECHING BEI LANDSHUT,84174,International
12419,TN,US,KENTWOOD,USA,49512,National
12420,TN,TN,MANAR1,MUTUELLE VULLE MANAR1,1003,National
12421,TN,RU,GYLFIA,SHAKIROVA,120B-32,National
12422,TN,RU,EKATERINBURG,EKATERINBURG,6200066,National
12423,TN,TN,SEKIET EDDAIER,SEKIET EDDAIER,3011,National
12424,TN,TN,NAFZA,INCONNU,9010,National
12425,TN,TN,MAHIA,KSOUR ESSAF,5180,National
12426,TN,TN,ELMDHILA,GAFSA,2100,National
12427,TN,TN,SAHEB JEBEL,SAHEB JEBEL,8026,National
12428,TN,TN,KHATMINE,KHATMINE,7081,National
12429,TN,TN,ZEREMDINE,ZEREMDINE,5000,National
12430,TN,TN,SIDI  BOUZIDI,MAKNESI,9140,National
12431,TN,TN,TOUNISE,TOUNISE,1053,National
12432,TN,TN,MZEL TMIME,MZEL TMIME,8080,National
12433,TN,TN,EL KAALAA,EL KAALAA,4021,National
12434,TN,TN,JASERINE,KASERINE,1200,National
12435,TN,TN,SOMIMA,SOLIMAN,8020,National
12436,TN,TN,AIN JELOULA,AIN JELOULA,3113,National
12437,TN,TN,EL HEM,EL JEM,5160,National
12438,TN,TN,HESSI AMOR,MEDNINE,4100,National
12439,TN,TN,SIDI  BOUSID,CID  ALI,9120,National
12440,TN,FR,JUVIGNAC,JUVIGNAC,Inconnu,National
12441,TN,TN,HERAGLA,INCONNU,4012,National
12442,TN,TN,..SOUSSE,..SOUSSE,4015,National
12443,TN,TN,BB,BB,11,National
12444,TN,EG,EDDOUHLIA,BANNOURI ELECTROMENAGER VILLE MAIETH OMAR,4236,National
12445,TN,TN,NOUVELLE MANNOUBA,NOUVELLE MANNOUBA,1124,National
12446,TN,TN,5045,MONASTIR,5045,National
12447,TN,TN,SSRINE,GA,1240,National
12448,TN,TN,SIDI DOUZID,SIDI DOUZID,9100,National
12449,TN,TN,KHEBELLI,KHEBELLI,4280,National
12450,TN,TN,DJERBA HOULET ESSOUKH,DJERBA,4180,National
12451,TN,TN,BENGARDENE,DEGUACHE,2260,National
12452,TN,TN,B IZERTE,BIZERTR,7000,National
12453,TN,TN,GHOUMRESEN,GHOUMRESEN,3220,National
12454,TN,TN,MADNIN,MADMNIN,4100,National
12455,TN,TN,EL ALYA,EL ALYA,9016,National
12456,TN,EG,EJYPTE,EJYPTE,595959,National
12457,TN,TN,DFAX,MENZEL CHAKER,3013,National
12458,TN,TN,TATZAOUINE,TATAOUINE,3200,National
12459,TN,TN,HABIB BOURGUIBA,HABIB BOURGUIBA,8010,National
12460,TN,TN,NEBUL,MREZGA,8000,National
12461,TN,TN,KABBERYA,KABAREYA,2053,National
12462,TN,TN,KEF OUEST,KEF OUEST,7100,National
12463,TN,FR,VAUD,BELMONT SUR LAUSANE,1092,National
12464,TN,TN,ARIANE,ARIANE,2022,National
12465,TN,TN,KASSEERINE,KASSERINE,1200,National
12466,TN,TN,AKAREB,AKAREB,3030,National
12467,TN,TN,METLIN,METLIN,7034,National
12468,TN,FR,CASTELNAU LE LEZ,3260AVENUE DE LEUROPE,34170,National
12469,TN,TN,BOUASIDI,ROUTE TUNIS,3031,National
12470,TN,TN,ERGAB,KSAR LAHMEM,9170,National
12471,TN,TN,EL MOUROUJ 5,RUE EDDAHMANI EL MOUROUJ 6,2074,National
12472,TN,TN,OMRANEJAVASCRIPTVOID(0),OMRANE,1091,National
12473,TN,TN,BEN AROUS24224686,NOUVELLE MEDINA,2063,National
12474,TN,AE,EMIRATE ARABIA,DUBAI,0,National
12475,TN,TN,MOROUJ3,MOROUJ3,2059,National
12476,TN,TN,1223,1223,1223,National
12477,TN,CN,FOSHAN-GUANGDONG,CHANCHENG DISTRICT,528000,National
12478,TN,MA,RABBAT,RABBAT,Inconnu,National
12479,TN,TN,EL MAAMOURA,EL MAAMOURA,8013,National
12480,TN,TN,LELA,LELA,2121,National
12481,TN,TN,ABDELAZIZ,ABDELAZIZ,2070,National
12482,TN,TN,MEDA,MIDA,6053,National
12483,TN,AE,UAE EMIRATE,SHARJA,508,National
12484,TN,AE,ARABE EMARATES,ELAIN,0000,National
12485,TN,TN,CITE MIHIRI,IMMEUBLE YASMINE 2 N 203,2045,National
12486,TN,SA,ARABIE SOUADIE,JADDA,23443,National
12487,TN,IT,PORTA POL,PORTA POL,75 CAP 59100,National
12488,TN,DE,SALLNAW,SALLNAW,8572,National
12489,TN,AE,ABOU DHABAI,ABOUDHABAI,3838,National
12490,TN,ES,MURCIA ESPANA,MURCIA,12 2 30700,National
12491,TN,DE,LEVERKUSEN,LEVERKUSEN,51373,National
12492,TN,AT,KAPFENBERG,KAPFENBERG,57 NÂ°5,National
12493,TN,ES,LA SEU D URGEL,URGEL,25700,National
12494,TN,US,SPEEDWAY,SPEEDWAY,8601,National
12495,TN,FR,MENTON,MENTON,06500,National
12496,TN,KW,ELJAHRAA,THIMAA,354,National
12497,TN,DE,WUPPERTAL,WUPPERTAL,42119,National
12498,TN,DE,ALMEGNE,DEUTSCHLAND,65451,National
12499,TN,GB,SAOUDIE,CAMBRIDGE,CB21RD,National
12500,TN,DE,ALLAGAGNE,STOCHKEIN,96342,National
12501,TN,GB,HERTFORDSHIRE,SG142NZ,HERFORD,National
12502,TN,GB,YORSHIBE,LEED,LS98BB,National
12503,TN,DE,EMLICHHEIM,HAUS,49824,National
12504,TN,JP,KOMATKI CITY,AICHI PREFECTURE,4850811,National
12505,TN,DE,LLEMAGNE,INCONNU,40212,National
12506,TN,TN,5076,5076,5076,National
12507,TN,DE,0049 GERMANY,ALBERSURLER,768571,National
12508,TN,TN,9061,9061,9061,National
12509,TN,TN,2196,2196,2196,National
12510,TN,TN,91741,9171,9171,National
12511,TN,TN,3213,3213,3113,National
12512,TN,TN,6042,6042,6042,National
12513,TN,TN,1144,1144,1144,National
12514,TN,TN,3085,3085,3085,National
12515,TN,TN,2115,2115,2115,National
12516,TN,TN,8033,8033,8033,National
12517,TN,TN,GRINE,EL GRINE,4191,National
12518,TN,TN,6021,6021,6021,National
12519,TN,TN,8014,8014,8014,National
12520,TN,TN,6095,6095,6095,National
12521,TN,TN,5071,5071,5071,National
12522,TN,TN,6030,6030,6030,National
12523,TN,TN,5117,5117,5117,National
12524,TN,TN,3151,3151,3151,National
12525,TN,TN,9072,9072,9072,National
12526,TN,TN,9123,9123,9123,National
12527,TN,TN,8161,8161,8161,National
12528,TN,TN,9127,9127,9127,National
12529,TN,TN,3053,3053,3053,National
12530,TN,TN,9131,9131,9131,National
12531,TN,TN,4174,4174,4174,National
12532,TN,TN,70333,7033,7033,National
12533,TN,TN,3016,3016,3016,National
12534,TN,TN,6313,6313,6313,National
12535,TN,TN,5154,5154,5154,National
12536,TN,TN,3033,3033,3033,National
12537,TN,TN,1124,1124,1124,National
12538,TN,TN,1154,1154,1154,National
12539,TN,TN,8072,8072,8072,National
12540,TN,TN,3112,3112,3112,National
12541,TN,TN,1163,1163,1163,National
12542,TN,TN,5046,5046,5046,National
12543,TN,TN,4190,4190,4190,National
12544,TN,TN,5036,5036,5036,National
12545,TN,TN,6152,6152,6152,National
12546,TN,TN,7041,7041,7041,National
12547,TN,TN,8131,8131,8131,National
12548,TN,TN,9111,9111,9111,National
12549,TN,TN,8054,8054,8054,National
12550,TN,TN,8073,8073,8073,National
12551,TN,TN,7115,7115,7115,National
12552,TN,TN,LEBILI,NOUEILI,4222,National
12553,TN,TN,KALAAGHISBA,KALAA GHISBA,7113,National
12554,TN,MA,BARID BANK,ROUTE AGHADIR,000000000000000000000,National
12555,TN,MA,SIDI BIBI,ROUTE AGHADIR,00000000,National
12556,TN,TN,AOUEBED,AOUEBED,3074,National
12557,TN,TN,JRAF,JRAF,4117,National
12558,TN,TN,NOKTA,NOKTA,3044,National
12559,TN,TN,ERRAKHMET,ERRAKHMET,1284,National
12560,TN,TN,MALOUCH,MALOUCH,5114,National
12561,TN,TN,HAZEG,HAZEG,3026,National
12562,TN,TN,EL KALAA SGHIRA,EL KALAA SGHIRA,4021,National
12563,TN,TN,RJIBET,RJIBET,5140,National
12564,TN,TN,LESOUDA,LESOUDA,9171,National
12565,TN,TN,MEDNIUNE,HASSI  OMAR,41321,National
12566,TN,TN,20861191,DOUAR HICHER,2067,National
12567,TN,TN,EL JEMME,ELJEME,5160,National
12568,TN,TN,SIDU BOUZ,SID BOU,9171,National
12569,TN,OM,OUMEIN,ECHARGUIA,Inconnu,National
12570,TN,AE,IMARET,IMARET,212,National
12571,TN,TN,MASAKEN,MASAKEN,4070,National
12572,TN,TN,AFEFES,ELAMRA,3095,National
12573,TN,TN,BDARNA,BDARNA,3068,National
12574,TN,TN,BOUTHADI SFAX,MENZEL CHAKER,3014,National
12575,TN,TN,OURDANINE,OURDANINE,5010,National
12576,TN,TN,KHARCHEF,KHARCHEF,9124,National
12577,TN,BH,BH,BH,bh,National
12578,TN,TN,ZAGOIN,ZAGOIN,1160,National
12579,TN,TN,ARIANA 96331602,KALAAT ANDELOUS,2022,National
12580,TN,DZ,TIPAZA,TIPAZA,50000,National
12581,TN,TN,JEBNEYANA,JEBNEYANA,3080,National
12582,TN,TN,JEBNEIANA,JEBNEIANA,3080,National
12583,TN,CA,MAKTHAR,MAKTHAR,6140,National
12584,TN,TN,KARKENNA,KARKENNA,3015,National
12585,TN,US,M,M,48125,National
12586,TN,GR,K,K,85300,National
12587,TN,TN,BEN AOURS,BEN AROUS,2013,National
12588,TN,TN,TOUZERE,TOUZERE,2200,National
12589,TN,SA,ELHAEL,SAOUDIE,Inconnu,National
12590,TN,TN,SIDI JMIL,SIDI JMIL,7080,National
12591,TN,TN,5022,MENZEL ENNOUR,5022,National
12592,TN,DE,SAARLAND GERMANY,SAARLOUIS,66740,National
12593,TN,SA,BICHA,AV ERRIADH CITE EL FAHD,Inconnu,National
12594,TN,FR,PILVEN,PILVEN,13 ALLEE,National
12595,TN,SA,ARABE SAUDIT,JEDDAH,23815,National
12596,TN,NO,BERGEN,FANTOFTVEGEN,14d5075,National
12597,TN,TN,MSAKIN,MSAKIN,4070,National
12598,TN,FR,DOUAI,DOUAI,59500,National
12599,TN,TN,92523780,BEJA,9010,National
12600,TN,DE,EMERKINGEN,EMERKINGEN,89607,National
12601,TN,TN,KALAET ANDALOS,KALAET ANDALOS,2022,National
12602,TN,US,LARSEN,LARSEN,54947-9532,National
12603,TN,US,MCALESTER,MCALESTER,74501,National
12604,TN,CA,ABBOTSFORD,ABBOTSFORD,V2S 2K4,National
12605,TN,US,WEST POINT,WEST POINT,39773-8046,National
12606,TN,TN,KALAT ANDALOUS,KALAT ANDALOUS,2022,National
12607,TN,TN,AIN DARHEM,JENDOUBA,8130,National
12608,TN,IT,POGGIBONSI SIENA,LOC.SAN LUCCHESE 8,53036,National
12609,TN,TN,TATAAOUINE,TATAOUIN,3200,National
12610,TN,GB,COMMOM,SHARISTON,Inconnu,National
12611,TN,TN,GEBOULLAT,GEBOULLAT,9080,National
12612,TN,FR,ROYAN,ROYAN,17200,National
12613,TN,TN,MENZEL BOUZAINE,MENZEL BOUZAINE,9114,National
12614,TN,GB,UNITE KINDOM,UNITED KINDOM,xx,National
12615,TN,TN,JERJUS,JERJIS,4174,National
12616,TN,TN,ASSERINE,ASSERIE,1200,National
12617,TN,HR,CROATIE,RIJEKA,51000,National
12618,TN,TN,KASAR HELLEL,KASSAR HELLEL,5070,National
12619,TN,TN,MEDNINE 96830196,MEDNINE,4100,National
12620,TN,TN,GAYRAOINE,GAYRAOINE,3100,National
12621,TN,TN,MENCHIA KAIROUAN,RUE AMOR IBN ABI RABIAA,3100,National
12622,TN,DE,BENSHEIM,BENSHEIM,64625,National
12623,TN,JP,OSAKA FU,OSAKA FU,550-0013,National
12624,TN,OM,SALATANAT D OMAN,BARKA,320,National
12625,TN,US,TRAVERSE CITY,TRAVERSE CITY,49686-8536,National
12626,TN,US,FAIRPORT,FAIRPORT,14450-1323,National
12627,TN,US,NAPERVILLE,NAPERVILLE,60564-5903,National
12628,TN,US,CARPINTERIA,CARPINTERIA,93013,National
12629,TN,US,ATOKA,ATOKA,38004-7725,National
12630,TN,NL,AALSMEER,AALSMEER,1431 WZ,National
12631,TN,US,NORTH FERRISBURGH,NORTH FERRISBURGH,5473,National
12632,TN,US,KELLER,KELLER,76244-5057,National
12633,TN,TN,TABARAKA,TABARKA,8110,National
12634,TN,FR,LAURIS,LAURIS,84360,National
12635,TN,JP,OSKA FU 589-0008,OSAKASAYAMA SHI,ikerjirijiyuoka,National
12636,TN,MA,BOUYAZKAREN AMALET KELMIM,JMAET AIT BOUFELN,81050,National
12637,TN,FR,VIEUX MARCHE,SAINT GILLES,22530,National
12638,TN,TN,SIDI ALI HATAB,SIDI ALI HATAB,1110,National
12639,TN,TN,TBALBOU,GABES,6032,National
12640,TN,TN,WED LILLE,MANNOUBA,2021,National
12641,TN,TN,MEZZOUN,MEZZOUNA,9150,National
12642,TN,TN,BEJA SUD,SIDI FREJ,9029,National
12643,TN,TN,...TUNIS,..TUNIS,2035,National
12644,TN,TN,3044,3044,3044,National
12645,TN,TN,DAR CHAABANE ELFAHRI,DAR CHAABANE ELFAHRI,8011,National
12646,TN,FR,BOURG LA REINE,LECLERC,92340,National
12647,TN,TN,QOUQQE,INCONNU,4000,National
12648,TN,OM,SALELA,DHAFFAR,Inconnu,National
12649,TN,US,ARROYO GRANDE,ARROYO GRANDE,93420-1320,National
12650,TN,US,POQUOSON,POQUOSON,23662,National
12651,TN,AT,TERNITZ,TERNITZ,2630,National
12652,TN,US,DELRAY BEACH,DELRAY BEACH,33445-2653,National
12653,TN,US,GILBERT,GILBERT,85295-0026,National
12654,TN,US,COLUMBIA,COLUMBIA,21045-2604,National
12655,TN,US,OVERLAND PARK,OVERLAND PARK,66213-2247,National
12656,TN,CA,DRUMMONDVILLE,DRUMMONDVILLE,J2C 1P9,National
12657,TN,US,PASCO,PASCO,99301-9656,National
12658,TN,TN,ALD,ALD ASK,9122,National
12659,TN,TN,BARNOUSA,BARNOUSA,7121,National
12660,TN,TN,MAKHTHER,MAKTHER,6100,National
12661,TN,DE,ALLEMAGHE,BERLIN,13591,National
12662,TN,DE,KREIS,LUDWIGSHAFEN,67117,National
12663,TN,TN,BIR EL HEFAY,SIDI BOUZID,9113,National
12664,TN,BR,BRAZIL,BRAZIL,05421000,National
12665,TN,TN,GABES 92054686,GABES,6033,National
12666,TN,UK,UNITED KINGDOM,UNITED KINGDOM,SA4 3SQ,National
12667,TN,TN,TEL58240658,BENGERDENN,4160,National
12668,TN,TN,ML FERSSI,ML FERSSI,5024,National
12669,TN,TN,ZELLIA,ZELLIA,5192,National
12670,TN,FR,LALUIRE ET LUIRE,LALUIRE ET LUIRE,69300,National
12671,TN,TN,SSSSSSSSILIANA,MAKTHERER,6140,National
12672,TN,EG,06 OBTOBER,BLOC15/25,10000,National
12673,TN,TN,KALAA SNEN,KALAA SNEN,7130,National
12674,TN,TN,9142,9142,9142,National
12675,TN,TN,HAMMA SUD,HAMMA SUD,6060,National
12676,TN,OM,S OMEN,SALTANET OMEN,Inconnu,National
12677,TN,DE,MENCHEN,MUNCHEN DE,7980333,National
12678,TN,TN,ZAHRA HABIB,ZAHRA HABIB,2065,National
12679,TN,FR,LES DAMPS,LES DAMPS,27340,National
12680,TN,US,KIRKLAND,KIRKLAND,98034-1709,National
12681,TN,ES,MARIN PONTEVEDRA,MARIN PONTEVEDRA,36900,National
12682,TN,US,LEDGEWOOD,LEDGEWOOD,07852-9732,National
12683,TN,US,GORHAM,GORHAM,04038-2446,National
12684,TN,DE,DUTSCHLAND,HABSBURGERALLEE 99,76767,National
12685,TN,TN,CITY ETTADHAMEN,INCONNU,2041,National
12686,TN,TN,BIR LEHFEY,BIR LEHFEY,9113,National
12687,TN,TN,MAHDIAI,MAHDIA,5147,National
12688,TN,TN,MANNOUBA NOUVELLE,INCONNU,1124,National
12689,TN,TN,5147,5147,5147,National
12690,TN,TN,KDECH,BNI,4100,National
12691,TN,TN,SAKIET,SAKIET SIDI YOUSSEF,7120,National
12692,TN,FR,HELOISE,VILLE JUIF PARIS,1000,National
12693,TN,US,DR JACKSONVILLE,LISKA,5875,National
12694,TN,IT,ALVIGNANO CE,CORSO UMBERTO I EX SCUOLO MEDIA,Inconnu,National
12695,TN,DE,JAKOPSTRABE,KOLN,27-3150678,National
12696,TN,AE,..,DUBAI,..,National
12697,TN,TN,HAMMAM GHZAZ,HAMMAM GHZAZ,8025,National
12698,TN,TN,PORT KANTAWI,PORT KANTAWI,4089,National
12699,TN,TN,KANTAWI SOUSSE,KANTAWI SOUSSE,4089,National
12700,TN,TN,200,T,T,National
12701,TN,IT,SARDAIGNE CAGLIARI,MONASTIR SU,09023,National
12702,TN,TN,TUBIN,CARTAG,2016,National
12703,TN,TN,ELKALAA ELKHESBA,RUE MOHAMED BEN KHLIFA,7113,National
12704,TN,TN,MALOULA,MALOULA,8165,National
12705,TN,OM,ELMADRA,C POSTAL SAMAAEL,620,National
