IdBordereau;IdBureau;Annee;Date;Heure;RefPaiement;NumEnvoi;IdPays;Poids;Montant;cp;cite;codepays;ville;cpDest;citeDest;paysDest;villeDest
"00004934";"4160";"2023";"22/08/2023";"0956";"C";"CP210412995TN";"TN";"4.34";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4022";"ss";"TN";"ss"
"00005685";"4160";"2023";"02/10/2023";"0923";"C";"CP323133697TN";"TN";"3.74";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4022";"ss";"TN";"ss"
"00000273";"4171";"2023";"19/06/2023";"1137";"C";"CP321873015TN";"TN";"2.879";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"1002";"tunis";"TN";"tunis"
"00003721";"4160";"2023";"04/07/2023";"1039";"C";"CP322511361TN";"TN";"5.68";"5.2";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2100";"gaf";"TN";"gaf"
"00003825";"4160";"2023";"07/07/2023";"1104";"C";"CP322510370TN";"TN";"5.3";"5.2";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4022";"ss";"TN";"ss"
"00005686";"4160";"2023";"02/10/2023";"0928";"C";"CP323133683TN";"TN";"5.34";"5.2";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4022";"ss";"TN";"ss"
"00005885";"4160";"2023";"06/10/2023";"1130";"C";"CP323131736TN";"TN";"2.62";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4022";"ss";"TN";"ss"
"00005886";"4160";"2023";"06/10/2023";"1135";"C";"CP323131722TN";"TN";"5.54";"5.2";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4022";"ss";"TN";"ss"
"00002069";"4160";"2023";"26/04/2023";"0912";"C";"CP322158613TN";"TN";"2.64";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"sfax";"sf";"TN";"sf"
"00001909";"4160";"2023";"17/04/2023";"0932";"C";"CP322181489TN";"TN";"2.76";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"sfax";"sf";"TN";"sf"
"00001958";"4160";"2023";"18/04/2023";"0914";"C";"CP322180925TN";"TN";"2.78";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"3030";"sf";"TN";"sf"
"00002265";"4160";"2023";"03/05/2023";"1703";"C";"CP322156630TN";"TN";"3.35";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"tn";"tn";"TN";"tn"
"00002183";"4160";"2023";"02/05/2023";"1104";"C";"CP322157493TN";"TN";"4.42";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4010";"s";"TN";"s"
"00002432";"4160";"2023";"11/05/2023";"1019";"C";"CP322164891TN";"TN";"3.4";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4000";"s";"TN";"s"
"00005874";"4160";"2023";"06/10/2023";"1018";"C";"CP323131841TN";"TN";"2.32";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"5080TBOULBA";"TB";"TN";"TB"
"00007007";"4160";"2023";"09/11/2023";"1113";"C";"CP323192063TN";"TN";"3.9";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"5080TBOULBA";"TB";"TN";"TB"
"00000458";"4171";"2023";"10/10/2023";"1138";"C";"CP323128670TN";"TN";"2.453";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"5080TBOULBA";"TB";"TN";"TB"
"00000458";"4171";"2023";"10/10/2023";"1138";"C";"CP323128683TN";"TN";"2.338";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"5080TBOULBA";"TB";"TN";"TB"
"00000498";"4171";"2023";"23/10/2023";"0936";"C";"CP323129220TN";"TN";"2.65";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"5080TBOULBA";"TB";"TN";"TB"
"00000498";"4171";"2023";"23/10/2023";"0936";"C";"CP323129233TN";"TN";"2.108";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"5080TBOULBA";"TB";"TN";"TB"
"00001756";"4160";"2023";"10/04/2023";"1253";"C";"CP322185239TN";"TN";"3.3";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"tn";"tn";"TN";"tn"
"00001757";"4160";"2023";"10/04/2023";"1255";"C";"CP322185225TN";"TN";"3.3";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"tn";"tn";"TN";"tn"
"00001624";"4160";"2023";"04/04/2023";"1126";"C";"CP322186733TN";"TN";"2.16";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"tn";"tn";"TN";"tn"
"00001807";"4160";"2023";"12/04/2023";"0914";"C";"CP322182440TN";"TN";"2.3";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4200";"kebili";"TN";"kebili"
"00002303";"4160";"2023";"04/05/2023";"1607";"C";"CP322156246TN";"TN";"2.8";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"3000";"sf";"TN";"sf"
"00000456";"4171";"2023";"10/10/2023";"1119";"C";"CP323128635TN";"TN";"4.82";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"5080TBOULBA";"TB";"TN";"TB"
"00004658";"4160";"2023";"14/08/2023";"1230";"C";"CP322535345TN";"TN";"4.52";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"8011";"nab";"TN";"nab"
"00004751";"4160";"2023";"16/08/2023";"1238";"C";"CP320822777TN";"TN";"3.04";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"8011";"nab";"TN";"nab"
"00001593";"4160";"2023";"03/04/2023";"1139";"C";"CP322187107TN";"TN";"2.8";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"tn";"tn";"TN";"tn"
"00001972";"4160";"2023";"18/04/2023";"1158";"C";"CP322180761TN";"TN";"4.9";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"tn";"tn";"TN";"tn"
"00001973";"4160";"2023";"18/04/2023";"1201";"C";"CP322180761TN";"TN";"4.9";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"tn";"tn";"TN";"tn"
"00002050";"4160";"2023";"25/04/2023";"1158";"C";"CP322158750TN";"TN";"3.68";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"tn";"tn";"TN";"tn"
"00001686";"4160";"2023";"06/04/2023";"1046";"C";"CP322185931TN";"TN";"3.6";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2083";"ar";"TN";"ar"
"00001871";"4160";"2023";"14/04/2023";"0934";"C";"CP322181824TN";"TN";"3.44";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"1000";"tn";"TN";"tn"
"00001572";"4160";"2023";"03/04/2023";"0908";"C";"CP322187314TN";"TN";"5.62";"5.2";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"3021";"s";"TN";"s"
"00004752";"4160";"2023";"16/08/2023";"1240";"C";"CP320822763TN";"TN";"4.52";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"8011";"nab";"TN";"nab"
"00004657";"4160";"2023";"14/08/2023";"1228";"C";"CP322535354TN";"TN";"4.24";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"8011";"nab";"TN";"nab"
"00005083";"4160";"2023";"28/08/2023";"1030";"C";"CP300445215TN";"TN";"4.12";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"1279";"kass";"TN";"kass"
"00001895";"4160";"2023";"14/04/2023";"1214";"C";"CP322181577TN";"TN";"2.04";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2130";"gaf";"TN";"gaf"
"00002187";"4160";"2023";"02/05/2023";"1109";"C";"CP322157391TN";"TN";"2.54";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2130";"gaf";"TN";"gaf"
"00001279";"4160";"2023";"21/03/2023";"1120";"C";"CP320819778TN";"TN";"6.12";"5.5";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"3.560";"ariana";"TN";"tn"
"00000465";"4160";"2023";"06/02/2023";"0811";"C";"CP020132955TN";"TN";"3.334";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"6120";"sl";"TN";"sl"
"00000962";"4160";"2023";"08/03/2023";"0826";"C";"CP321898975TN";"TN";"3.3";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"6120";"sl";"TN";"sl"
"00001278";"4160";"2023";"21/03/2023";"1108";"C";"CP320819764TN";"TN";"3.8";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"6120";"sl";"TN";"sl"
"00001070";"4160";"2023";"13/03/2023";"1016";"C";"CP321899534TN";"TN";"3.46";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4000";"poste";"TN";"sousse"
"00001289";"4160";"2023";"21/03/2023";"1136";"C";"CP320819883TN";"TN";"3.4";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"s";"s";"TN";"s"
"00004237";"4160";"2023";"26/07/2023";"1259";"C";"CP320821224TN";"TN";"6.62";"5.5";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2083";"tn";"TN";"tn"
"00004290";"4160";"2023";"28/07/2023";"1042";"C";"CP320820688TN";"TN";"6.76";"5.5";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2083";"tn";"TN";"tn"
"00000944";"4160";"2023";"06/03/2023";"1131";"C";"CP321899865TN";"TN";"4.62";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2083";"tn";"TN";"tn"
"00001689";"4160";"2023";"06/04/2023";"1124";"C";"CP322185905TN";"TN";"3.34";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2083";"tn";"TN";"tn"
"00001708";"4160";"2023";"07/04/2023";"1014";"C";"CP322185707TN";"TN";"6.88";"5.5";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2083";"tn";"TN";"tn"
"00003782";"4160";"2023";"06/07/2023";"0838";"C";"CP322510825TN";"TN";"4.94";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2083";"tn";"TN";"tn"
"00000417";"4171";"2023";"30/08/2023";"0901";"C";"CP323128119TN";"TN";"4.01";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4022";"sou";"TN";"sou"
"00005596";"4160";"2023";"26/09/2023";"1118";"C";"CP323134587TN";"TN";"2.14";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4022";"sou";"TN";"sou"
"00005598";"4160";"2023";"26/09/2023";"1121";"C";"CP323134573TN";"TN";"2.68";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4022";"sou";"TN";"sou"
"00000912";"4160";"2023";"03/03/2023";"1119";"C";"CP321896674TN";"TN";"3.0";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"1002";"tn";"TN";"tn"
"00000694";"4160";"2023";"20/02/2023";"1059";"C";"CP020130438TN";"TN";"3.257";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4010";"s";"TN";"s"
"00003915";"4160";"2023";"12/07/2023";"1034";"C";"CP322505009TN";"TN";"4.84";"4.9";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2083";"tn";"TN";"tn"
"00000378";"4160";"2023";"31/01/2023";"0828";"C";"CP020133765TN";"TN";"9.14";"6.4";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2046";"tn";"TN";"tn"
"00000444";"4160";"2023";"03/02/2023";"0811";"C";"CP020133160TN";"TN";"2.76";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2046";"tn";"TN";"tn"
"00000672";"4160";"2023";"17/02/2023";"1135";"C";"CP020130659TN";"TN";"2.94";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2046";"tn";"TN";"tn"
"00000168";"4160";"2023";"16/01/2023";"0833";"C";"CP002000167TN";"TN";"2.26";"4.3";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"2086";"tn";"TN";"tn"
"00000169";"4160";"2023";"16/01/2023";"0837";"C";"CP002000175TN";"TN";"5.6";"5.2";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"4000";"s";"TN";"s"
"00002143";"4160";"2023";"28/04/2023";"0955";"C";"CP322157839TN";"TN";"3.04";"4.6";"4171";"BEN GERDANE 2";"TN";"MEDENINE";"7070";"bz";"TN";"bz"
"00000010";"4264";"2023";"01/03/2023";"0853";"C";"CP320777485TN";"TN";"13.09";"7.6";"4264";"CITE EL HOUDA";"TN";"elfaouar";"1221";"KASSERINE";"TN";"kasserin"
"00000091";"3180";"2023";"27/04/2023";"1550";"C";"CP309968700TN";"TN";"5.1";"5.2";"3180";"BOU";"TN";"KAIROUAN";"3123";"ha karma";"TN";"kar"
"00000007";"9140";"2023";"13/01/2023";"1549";"C";"CP319395436TN";"TN";"2.33";"4.3";"9140";"maknassy";"TN";"maknassy";"1001";"tunis";"TN";"tunis"
"00000041";"3041";"2023";"02/06/2023";"0911";"C";"CP305320424TN";"FR";"12.58";"110.0";"3041";"MERKEZ CHIHYA";"TN";"SFAX";"35135";"france";"FR";"france"
"00000070";"3180";"2023";"24/03/2023";"1115";"C";"CP309968885TN";"OM";"20.5";"210.0";"3180";"BOUHAJLA";"TN";"KAIROUAN";"522";"DHANAK";"OM";"CITE AZIZI"
"00000034";"7021";"2023";"23/01/2023";"0823";"C";"CP319996501TN";"TN";"7.62";"5.8";"7021";"ZARZOUNA";"TN";"BIZERTE";"3251";"ghomrassen";"TN";"tataouin"
"00000104";"7021";"2023";"21/03/2023";"1130";"C";"CP310776636TN";"TN";"13.35";"7.6";"7021";"ZARZOUNA";"TN";"BIZERTE";"3251";"ghomrassen";"TN";"tataouin"
"00000177";"7021";"2023";"04/09/2023";"1138";"C";"CP310776450TN";"TN";"6.67";"5.5";"7021";"ZARZOUNA";"TN";"BIZERTE";"3251";"ghomrassen";"TN";"tataouin"
"00009011";"8099";"2023";"21/03/2023";"1508";"C";"CP320118585TN";"FR";"8.76";"86.0";"8099";"ZAOUIET JEDIDI";"TN";"BENI KHALED";"59800";"LILLE";"FR";"LILLE"
"00000263";"4116";"2023";"12/12/2023";"0809";"C";"CP322184848TN";"TN";"4.8";"4.9";"4116";"midoun";"TN";"DJERBA";"2223";"hazoua";"TN";"hazoua"
"00000046";"3223";"2023";"20/11/2023";"1130";"C";"CP306831336TN";"TN";"12.34";"7.3";"3223";"SMAR";"TN";"TATAOUINE";"3130";"HAFFOUZ";"TN";"KAIRAOUAN"
"00000009";"3223";"2023";"06/03/2023";"1504";"C";"CP306831628TN";"TN";"6.9";"5.5";"3130";"HAFFOUZ";"TN";"KAIROUAN";"3130";"HAFFOUZ";"TN";"KAIRAOUAN"
"00000047";"3223";"2023";"20/11/2023";"1136";"C";"CP306831322TN";"TN";"9.97";"6.4";"3130";"HAFFOUZ";"TN";"KAIROUAN";"8136";"AIN DRAHIM";"TN";"JENDOUBA"
"00000002";"6080";"2023";"03/01/2023";"0928";"C";"CP304895784TN";"TN";"4.559";"4.9";"6035";"AIN TOUNINE";"TN";"GABES";"2253";"chebika";"TN";"touzeur"
"00000154";"1250";"2023";"02/08/2023";"1141";"C";"CP320423409TN";"TN";"2.22";"4.3";"1250";"1250";"TN";"1250";"2036";"2036";"TN";"2036"
"00000043";"2073";"2023";"27/03/2023";"1020";"C";"CP306689238TN";"FR";"5.47";"68.0";"2073";"BORJ LOUZIR";"TN";"ARIANA";"6700";"strasbourg";"FR";"france"
"00009018";"3013";"2023";"09/06/2023";"1146";"C";"CP321336555TN";"FR";"15.63";"128.0";"3013";"MERKEZ KASSAS";"TN";"SFAX";"92600";"france";"FR";"france"
"00000268";"2078";"2023";"08/09/2023";"1018";"C";"CP308822337TN";"TN";"16.47";"8.5";"2078";"MARSA";"TN";"TUNIS";"3200";"TATAOUINE";"TN";"TATOUINE"
"00000267";"2078";"2023";"08/09/2023";"1015";"C";"CP308822345TN";"TN";"21.83";"10.0";"2078";"MARSA";"TN";"TUNIS";"3200";"TATAOUINE";"TN";"TATAOUINE"
"00000050";"3030";"2023";"24/03/2023";"1012";"C";"CP321302866TN";"TN";"2.13";"4.3";"3030";"AGAREB";"TN";"SFAX";"2110";"TUNIS";"TN";"TUNIS"
"00000013";"5025";"2023";"14/02/2023";"0807";"C";"CP319602748TN";"TN";"3.15";"4.6";"5025";"BENENE";"TN";"MONASTIR";"4122";"MEDNINE";"TN";"MEDNINE"
"00000065";"4215";"2023";"16/10/2023";"0839";"C";"CP305685291TN";"CH";"5.72";"57.0";"4234";"CITE 7 NOVEMBRE";"TN";"DOUZ";"4448";"SUISSE";"CH";"SUISSE"
"00000066";"4215";"2023";"16/10/2023";"0848";"C";"CP305685314TN";"CH";"11.4";"87.0";"4234";"CITE 7 NOVEMBRE";"TN";"DOUZ";"4492";"SUISSE";"CH";"SUISSE"
"00000088";"4280";"2023";"17/03/2023";"1202";"P";"RR398275583TN";"TN";"0.203";"4.0";"4280";"KEBILI BEYEZ";"TN";"KEBILI";"4234";"EL GOLAA";"TN";"KEBILI"
"00000036";"6040";"2023";"13/06/2023";"0910";"P";"UP000709687TN";"FR";"0.772";"22.0";"6000";"gabes";"TN";"gabes";"83200";"france";"FR";"france"
"00000037";"6040";"2023";"13/06/2023";"0919";"P";"UP000709673TN";"FR";"0.526";"22.0";"6000";"gabes";"TN";"gabes";"9450";"fr";"FR";"fr"
"00000038";"6040";"2023";"13/06/2023";"0926";"P";"UP000709660TN";"FR";"0.612";"22.0";"6000";"gabes";"TN";"gabes";"78190";"fr";"FR";"fr"
"00009015";"3026";"2023";"13/03/2023";"0904";"C";"CP321331730TN";"QA";"17.59";"215.0";"3026";"HAZEG";"TN";"SFAX";"QATAR";"QATAR DAWHA";"QA";"QATAR"
"00000003";"6089";"2023";"16/01/2023";"1454";"C";"CP320838777TN";"TN";"15.8";"8.2";"6010";"GABES";"TN";"GABES";"8131";"jandouba";"TN";"jandouba"
"00000007";"6089";"2023";"28/02/2023";"0944";"C";"CP320838750TN";"TN";"7.4";"5.8";"6010";"GABES";"TN";"GABES";"8131";"jandouba";"TN";"jandouba"
"00000227";"4022";"2023";"06/11/2023";"0940";"C";"CP317102903TN";"GB";"17.05";"257.0";"4022";"akouda";"TN";"SOUSSE";"je2 4sh";"sthelier jersey";"GB";""
"00000068";"7021";"2023";"15/02/2023";"1102";"C";"CP319996767TN";"TN";"2.993";"4.3";"7021";"BIZERTE";"TN";"BIZERTE";"3200";"TATAWINE";"TN";"TATAWINE"
"00000044";"2245";"2023";"23/03/2023";"1037";"C";"CP321210422TN";"OM";"6.25";"84.0";"2245";"CHOURFA";"TN";"NEFTA";"00000000";"CHARQIYA SOUTH";"OM";"CHARQIYA SAUTH"
"00009007";"2121";"2023";"28/03/2023";"1510";"C";"CP321679374TN";"CH";"2.79";"42.0";"2121";"CITE HACHED";"TN";"GAFSA";"1005";"LAUSSANNE";"CH";"SUISSE"
"00000005";"4070";"2023";"04/01/2023";"0917";"P";"RR405998142TN";"FR";"0.55";"22.0";"4070";"MSAKEN";"TN";"SOUSSE";"62100";"CALAIS";"FR";"CALAIS"
"00000006";"4070";"2023";"04/01/2023";"0927";"P";"RR405998156TN";"US";"0.477";"16.0";"4070";"MSAKEN";"TN";"SOUSSE";"IN46038";"FISHERS";"US";"FISHERS"
"00000007";"4070";"2023";"04/01/2023";"0940";"P";"RR405998139TN";"US";"0.54";"22.0";"4070";"MSAKEN";"TN";"SOUSSE";"NY14548";"SHORTSVILLE";"US";"SHORTSVILLE"
"00000008";"4070";"2023";"04/01/2023";"1026";"P";"RR405998111TN";"FR";"1.94";"26.0";"4070";"MSAKEN";"TN";"SOUSSE";"62100";"CALAIS";"FR";"CALAIS"
"00000009";"4070";"2023";"04/01/2023";"1118";"P";"RR405998108TN";"US";"1.831";"26.0";"4070";"MSAKEN";"TN";"SOUSSE";"NY14548";"SHORTSVILLE";"US";"SHORTSVILLE"
"00000032";"4070";"2023";"26/01/2023";"1130";"P";"UP000785122TN";"DE";"0.614";"22.0";"4070";"MSAKEN";"TN";"SOUSSE";"90513";"ZIRNDORF";"DE";"ZIRNDORF"
"00000033";"4070";"2023";"26/01/2023";"1132";"P";"UP000785136TN";"FR";"0.6";"22.0";"4070";"MSAKEN";"TN";"SOUSSE";"47260";"LAPARADE";"FR";"LAPARAE"
"00000034";"4070";"2023";"26/01/2023";"1137";"P";"UP000785140TN";"FR";"0.45";"16.0";"4070";"MSAKEN";"TN";"SOUSSE";"77300";"FONTAINEBLEAU";"FR";"FONTAIEBLEAU"
"00000026";"4070";"2023";"26/01/2023";"1102";"P";"UP000785065TN";"US";"0.452";"16.0";"4070";"MSAKEN";"TN";"SOUSSE";"GA30641";"GOOD HOPE";"US";"GOOD HOPE"
"00000027";"4070";"2023";"26/01/2023";"1109";"P";"UP000785167TN";"CH";"1.77";"26.0";"4070";"MSAKEN";"TN";"SOUSSE";"8625";"Gossau ZH";"CH";"Gossau"
"00000028";"4070";"2023";"26/01/2023";"1118";"P";"UP000785079TN";"ES";"0.11";"10.0";"4070";"MSAKEN";"TN";"SOUSSE";"08210";"BARBERA DEL VALLES";"ES";"BARCELONA"
"00000029";"4070";"2023";"26/01/2023";"1120";"P";"UP000785096TN";"FR";"0.78";"22.0";"4070";"MSAKEN";"TN";"SOUSSE";"59280";"ARMENTIERES";"FR";"ARMENTIERES"
"00000030";"4070";"2023";"26/01/2023";"1123";"P";"UP000785105TN";"FR";"0.99";"22.0";"4070";"MSAKEN";"TN";"SOUSSE";"62840";"SAILLY SUR LA LYS";"FR";"SAILY SUR LA LYS"
"00000031";"4070";"2023";"26/01/2023";"1127";"P";"UP000784119TN";"FR";"0.489";"16.0";"4070";"MSAKEN";"TN";"SOUSSE";"31870";"BEAUMONT SUR LEZE";"FR";"BEAUMONT SUR LEZE"
"00000020";"4070";"2023";"26/01/2023";"1036";"P";"UP000785025TN";"US";"1.93";"26.0";"4070";"MSAKEN";"TN";"SOUSSE";"CO080906";"COLORADO SPRINGS";"US";"COLORADO"
"00000021";"4070";"2023";"26/01/2023";"1043";"P";"UP000785034TN";"GB";"1.862";"26.0";"4070";"MSAKEN";"TN";"SOUSSE";"SA27HQ";"UPPER KILLAY";"GB";"SWANSEA"
"00000022";"4070";"2023";"26/01/2023";"1046";"P";"UP000785048TN";"US";"1.735";"26.0";"4070";"MSAKEN";"TN";"SOUSSE";"78660-7744";"PFLUGERVILLE TX";"US";"PFLUGERVILLE TX"
"00000023";"4070";"2023";"26/01/2023";"1050";"P";"UP000785051TN";"ES";"0.5";"16.0";"4070";"MSAKEN";"TN";"SOUSSE";"45200";"ILLESCAS";"ES";"TOLEDO"
"00000024";"4070";"2023";"26/01/2023";"1056";"P";"UP000785082TN";"US";"0.5";"16.0";"4070";"MSAKEN";"TN";"SOUSSE";"NC27703";"DURHAM";"US";"DURHAM"
"00000025";"4070";"2023";"26/01/2023";"1100";"P";"UP000785153TN";"US";"1.978";"26.0";"4070";"MSAKEN";"TN";"SOUSSE";"GA30115";"CANTON";"US";"CANTON"
"00000046";"4070";"2023";"31/01/2023";"1051";"P";"UP000785286TN";"ES";"0.315";"14.0";"4070";"MSAKEN";"TN";"SOUSSE";"34005";"PALENCIA";"ES";"CASTILLA LEON"
"00000046";"4070";"2023";"31/01/2023";"1051";"P";"UP000785224TN";"DE";"0.315";"14.0";"4070";"MSAKEN";"TN";"SOUSSE";"31515";"WUNSTORF";"DE";"WUNSTORF"
"00000046";"4070";"2023";"31/01/2023";"1051";"P";"UP000785272TN";"US";"0.57";"22.0";"4070";"MSAKEN";"TN";"SOUSSE";"NV89121-4211";"UNIT 104";"US";"LAS VEGAS"
"00000047";"4070";"2023";"31/01/2023";"1117";"P";"UP000781575TN";"GB";"0.242";"9.0";"4070";"MSAKEN";"TN";"SOUSSE";"TQ149DJ";"TEIGNMOUTH";"GB";"DEVON"
"00000017";"4070";"2023";"25/01/2023";"1426";"P";"UP000786012TN";"AU";"0.873";"22.0";"4070";"MSAKEN";"TN";"SOUSSE";"3032";"travancore vic";"AU";"australia"
"00000019";"4070";"2023";"26/01/2023";"1031";"P";"UP000785017TN";"US";"1.86";"26.0";"4070";"MSAKEN";"TN";"SOUSSE";"CA93930";"KING CITY";"US";"KING CITY"
"00000045";"4070";"2023";"31/01/2023";"1051";"P";"UP000785215TN";"FR";"0.5";"14.0";"4070";"MSAKEN";"TN";"SOUSSE";"11370";"ROUSSSILLON";"FR";"ROUSSILLON"
"00000045";"4070";"2023";"31/01/2023";"1051";"P";"UP000785224TN";"DE";"0.315";"14.0";"4070";"MSAKEN";"TN";"SOUSSE";"31515";"WUNSTORF";"DE";"WUNSTORF"
"00000046";"4070";"2023";"31/01/2023";"1051";"P";"UP000785255TN";"ES";"0.191";"9.0";"4070";"MSAKEN";"TN";"SOUSSE";"02008";"ALBACETE";"ES";"ALBEACETE"
"00000046";"4070";"2023";"31/01/2023";"1051";"P";"UP000785198TN";"FR";"0.448";"14.0";"4070";"MSAKEN";"TN";"SOUSSE";"75009";"PARIS";"FR";"PARIS"
"00000046";"4070";"2023";"31/01/2023";"1051";"P";"UP000785184TN";"FR";"0.55";"19.0";"4070";"MSAKEN";"TN";"SOUSSE";"54960";"MERCY LE BAS";"FR";"MERCY LE BAS"
"00000046";"4070";"2023";"31/01/2023";"1051";"P";"UP000785215TN";"FR";"0.5";"14.0";"4070";"MSAKEN";"TN";"SOUSSE";"11370";"ROUSSSILLON";"FR";"ROUSSILLON"
"00000041";"4070";"2023";"31/01/2023";"1036";"P";"UP000785238TN";"GB";"0.542";"19.0";"4070";"MSAKEN";"TN";"SOUSSE";"M18 8YB";"MANCHESTER";"GB";"MANCHESTER"
"00000043";"4070";"2023";"31/01/2023";"1048";"P";"UP000785269TN";"US";"0.38";"16.0";"4070";"MSAKEN";"TN";"SOUSSE";"CA 92563";"MURRIETA";"US";"MURRIETA"
"00000044";"4070";"2023";"31/01/2023";"1050";"P";"UP000785207TN";"BE";"0.57";"19.0";"4070";"MSAKEN";"TN";"SOUSSE";"4031";"ANGLEUR";"BE";"ANGLEUR"
"00000045";"4070";"2023";"31/01/2023";"1051";"P";"UP000785255TN";"ES";"0.191";"9.0";"4070";"MSAKEN";"TN";"SOUSSE";"02008";"ALBACETE";"ES";"ALBEACETE"
"00000045";"4070";"2023";"31/01/2023";"1051";"P";"UP000785198TN";"FR";"0.448";"14.0";"4070";"MSAKEN";"TN";"SOUSSE";"75009";"PARIS";"FR";"PARIS"
"00000045";"4070";"2023";"31/01/2023";"1051";"P";"UP000785184TN";"FR";"0.55";"19.0";"4070";"MSAKEN";"TN";"SOUSSE";"54960";"MERCY LE BAS";"FR";"MERCY LE BAS"
"00000010";"4070";"2023";"04/01/2023";"1146";"P";"RR405998099TN";"US";"1.966";"26.0";"4070";"MSAKEN";"TN";"SOUSSE";"NY13205-2430";"SYRACUSE";"US";"SYRACUSE"
"00000011";"4070";"2023";"04/01/2023";"1149";"P";"RR405952741TN";"US";"1.518";"26.0";"4070";"MSAKEN";"TN";"SOUSSE";"TX79108";"AMARILLO";"US";"AMARILLO"
"00000012";"4070";"2023";"04/01/2023";"1153";"P";"RR405952755TN";"CA";"1.773";"26.0";"4070";"MSAKEN";"TN";"SOUSSE";"V7Z ON2";"SECHELT";"CA";"SECHELT"
"00000013";"4070";"2023";"04/01/2023";"1202";"P";"RR405998125TN";"FR";"1.832";"26.0";"4070";"MSAKEN";"TN";"SOUSSE";"74200";"THONON";"FR";"THONON"
