IdBordereau;IdBureau;Annee;Date;Heure;RefPaiement;NumEnvoi;IdPays;Poids;Montant;cp;cite;codepays;ville;cpDest;citeDest;paysDest;villeDest
"00000647";"3021";"2024";"18/10/2024";"1007";"P";"UP002349981TN";"TN";"0.146";"4.5";"3021";"SAKIET EZZIT";"TN";"SFAX";".";".";"TN";"."
"00000709";"7050";"2024";"21/06/2024";"1513";"C";"CP322638393TN";"SA";"12.39";"157.0";"7050";"MB";"TN";"MB";"13245";"ARABIE SAOUDITE";"SA";"."
"00009037";"1053";"2024";"21/06/2024";"1513";"P";"UP000559024TN";"TN";"0.393";"5.0";"1000";"OMRAN SUPERIEUR";"TN";"TUNIS";"5050";"TUNIS";"TN";"TUNIS"
"00009301";"1165";"2024";"21/06/2024";"1506";"C";"CP316940667TN";"US";"2.086";"95.0";"1145";"CITE ESSAADA 1";"TN";"BEN AROUS";"60426";"HARVEY";"US";"HARVEY"
"00000604";"1023";"2024";"14/10/2024";"1536";"C";"CP319985778TN";"US";"4.8";"145.0";"1145";"CITE ESSAADA 1";"TN";"BEN AROUS";"60426";"HARVEY";"US";"HARVEY"
"00000269";"2090";"2024";"21/06/2024";"1527";"P";"UP002194499TN";"TN";"0.643";"5.5";"2090";"MORNAG";"TN";"BEN AROUS";"7030";"mateur";"TN";"mateur"
"00000037";"3130";"2024";"21/06/2024";"1529";"P";"UP000828429TN";"TN";"0.088";"4.2";"3130";"HAFFOUZ";"TN";"HAFFOUZ";"7000";"BIZERTE";"TN";"BIZERTE"
"00000337";"4230";"2024";"21/06/2024";"1534";"P";"UP002002446TN";"TN";"1.075";"6.5";"4230";"SOUK EL AHAD";"TN";"KEBILI";"2200";"touzer";"TN";"touzer"
"00009034";"3182";"2024";"21/06/2024";"1539";"P";"UP000819855TN";"TN";"0.328";"5.0";"1153";"m";"TN";"m";"8170";"BOUSALEM";"TN";"JENDOUBA"
"00009049";"3182";"2024";"26/07/2024";"1006";"P";"UP000819696TN";"TN";"0.67";"5.5";"1153";"m";"TN";"m";"2081";"EL MANZAH 6";"TN";"ARIENA"
"00000779";"2130";"2024";"21/06/2024";"1537";"P";"UP002652398TN";"TN";"0.92";"5.5";"2130";"metlaoui";"TN";"TUN";"7021";"CITE ERRAJA";"TN";"Bizarte"
"00009441";"8062";"2024";"21/06/2024";"1536";"P";"RR463360315TN";"DE";"0.737";"24.0";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"97225";"ZELLINGEN";"DE";"ALLEMAGNE"
"00009442";"8062";"2024";"21/06/2024";"1545";"P";"RR463360363TN";"IT";"1.893";"28.0";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"09010";"DOMUS DE MARIA LOCALITA CHIA CA";"IT";"ITALY"
"00009126";"2065";"2024";"21/06/2024";"1554";"C";"CP320164355TN";"TN";"5.365";"5.2";"2034";"CITE 18 JANVIER";"TN";"BEN AROUS";"2180";"GAFSA";"TN";""
"00000780";"2130";"2024";"21/06/2024";"1539";"P";"UP002652407TN";"TN";"0.046";"4.2";"2130";"TUN";"TN";"TUN";"1075";"TUN";"TN";"TUN"
"00009053";"9000";"2024";"21/06/2024";"1555";"P";"UP000748399TN";"TN";"0.867";"5.5";"9000";"10 rue slimen ben omrane";"TN";"BEJA";"5100";"cnam el mahdia";"TN";"mahdia"
"00009443";"8062";"2024";"21/06/2024";"1551";"P";"RR463360332TN";"IT";"0.487";"18.0";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"IL 60618-2812";"CHICAGO";"IT";"ITALY"
"00009151";"4059";"2024";"05/07/2024";"1108";"P";"UP002122497TN";"TN";"1.7";"6.5";"4000";"CITE LAAOUINA";"TN";"SOUSSE";"4100";"mednine";"TN";"mednine"
"00009169";"4059";"2024";"15/07/2024";"1253";"P";"UP002122639TN";"TN";"0.725";"5.5";"4000";"CITE LAAOUINA";"TN";"SOUSSE";"2016";"CAETAGE";"TN";"TUNIS"
"00009170";"4059";"2024";"15/07/2024";"1256";"P";"UP002122642TN";"TN";"0.255";"5.0";"4000";"CITE LAAOUINA";"TN";"SOUSSE";"1002";"TUNIS";"TN";"TUNIS"
"00009171";"4059";"2024";"15/07/2024";"1259";"P";"UP002122656TN";"TN";"0.169";"4.5";"4000";"CITE LAAOUINA";"TN";"SOUSSE";"8090";"KLIBIA";"TN";"HAMMAMET"
"00009136";"4059";"2024";"21/06/2024";"1546";"P";"UP002122381TN";"TN";"0.29";"5.0";"4000";"CITE LAAOUINA";"TN";"SOUSSE";"2046";"TUNIS";"TN";"MARSA"
"00009444";"8062";"2024";"21/06/2024";"1602";"P";"RR463360350TN";"IT";"1.815";"28.0";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"09010";"DOMUS DE MARIA LOCALITA";"IT";"CHIA CA"
"00009139";"4054";"2024";"21/06/2024";"1612";"C";"CP312016054TN";"OM";"10.86";"120.0";"4054";"CITE SAHLOUL";"TN";"SOUSSE";"00000";"oman";"OM";"oman"
"00000077";"7071";"2024";"01/07/2024";"0805";"P";"UP000936922TN";"TN";"0.905";"5.5";"7071";"BIZERTE";"TN";"BIZERTE";"7114";"jerissa";"TN";"jerissa"
"00009445";"8062";"2024";"21/06/2024";"1610";"P";"RR463360329TN";"US";"0.524";"24.0";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"IL60618-2812";"CHICAGO";"US";"USA"
"00000471";"7030";"2024";"21/06/2024";"1618";"P";"UP000900738TN";"TN";"1.084";"6.5";"7030";"MATEUR";"TN";"MATEUR";"3070";"MAHRES";"TN";"SFAX"
"00009446";"8062";"2024";"21/06/2024";"1618";"P";"RR463360346TN";"IT";"1.938";"28.0";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"09010";"DOMUS DE MARIA LACALITA CHIA CA";"IT";"ITALY"
"00000194";"5090";"2024";"21/08/2024";"1026";"P";"UP000609026TN";"TN";"0.294";"5.0";"5090";"BEKALTA";"TN";"MONASTIR";"2212";"TAMEGHZA";"TN";"TOZEUR"
"00000235";"1008";"2024";"21/06/2024";"1625";"P";"RR461582994TN";"DE";"0.94";"24.0";"1008";"bab menara";"TN";"tunis";"74211";"leingarten";"DE";"allemagne"
"00000472";"7030";"2024";"21/06/2024";"1628";"P";"UP000900724TN";"TN";"0.906";"5.5";"7030";"MATEUR";"TN";"MATEUR";"7000";"BIZERTE";"TN";"BIZERTE"
"00001108";"2260";"2024";"21/06/2024";"1632";"P";"UP001556015TN";"TN";"0.055";"4.2";"2260";"DEGUECHE";"TN";"TOZEUR";"1155";"";"TN";""
"00009087";"6000";"2024";"21/06/2024";"1631";"P";"UP000730680TN";"TN";"1.325";"6.5";"6041";"CHENINI GABES";"TN";"GABES";"8078";"diar b salem";"TN";"diar b salem"
"00010099";"8062";"2024";"16/10/2024";"1631";"P";"UP001667246TN";"TN";"0.478";"6.0";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"2087";"MANOUBA";"TN";"tunis"
"00009447";"8062";"2024";"21/06/2024";"1634";"P";"UP001666197TN";"TN";"1.872";"6.5";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"1100";"ZAGHOUAN";"TN";"TUNIS"
"00010202";"8062";"2024";"30/10/2024";"1631";"P";"UP002609593TN";"TN";"0.91";"5.5";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"1100";"ZAGHOUAN";"TN";"TUNIS"
"00009664";"8062";"2024";"24/07/2024";"1151";"P";"UP001666784TN";"TN";"0.978";"6.5";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"9022";"BEJA";"TN";"BEJA"
"00009804";"8062";"2024";"21/08/2024";"1131";"P";"UP002608964TN";"TN";"0.609";"6.5";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"8090";"KELIBIA";"TN";"NABEUL"
"00010191";"8062";"2024";"28/10/2024";"1613";"P";"UP001667192TN";"TN";"1.819";"7.5";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"2037";"BEN AROUS";"TN";"TUNIS"
"00010198";"8062";"2024";"29/10/2024";"1651";"P";"UP002609580TN";"TN";"0.689";"6.5";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"1145";"MHAMDIA";"TN";"TUNIS"
"00009837";"8062";"2024";"28/08/2024";"1123";"P";"UP002609094TN";"TN";"0.298";"6.0";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"2011";"MANOUBA DENDEN";"TN";"MANOUBA"
"00009838";"8062";"2024";"28/08/2024";"1131";"P";"UP002609085TN";"TN";"0.318";"5.0";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"5015";"MONASTIR";"TN";"MONASTIR"
"00009977";"8062";"2024";"24/09/2024";"1045";"P";"UP002609298TN";"TN";"0.028";"4.2";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"7100";"KEF";"TN";"KEF"
"00010007";"8062";"2024";"30/09/2024";"1643";"P";"RR493558784TN";"TN";"0.221";"5.5";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"5070";"KSAR HLEL";"TN";"KSAR HLEL"
"00010015";"8062";"2024";"01/10/2024";"1633";"P";"UP002609426TN";"TN";"0.412";"5.0";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"7080";"MENZEL JAMIL";"TN";"BIZERTE"
"00010024";"8062";"2024";"04/10/2024";"1223";"P";"UP002609474TN";"TN";"1.891";"7.5";"8062";"NABEUL THAMEUR";"TN";"NABEUL";"4023";"SOUSSE";"TN";"SOUSSE"
"00000501";"3027";"2024";"21/06/2024";"1632";"P";"RR426792268TN";"CA";"0.748";"24.0";"3000";"SFAX";"TN";"SFAX";"";"CANADA";"CA";"CANADA"
"00009026";"5112";"2024";"21/06/2024";"1637";"P";"UP000974979TN";"TN";"1.509";"6.5";"5112";"mahdia";"TN";"MAHDIA";"1214";"MEJEL BEL ABBES";"TN";"KASSERINE"
"00000190";"8060";"2024";"21/06/2024";"1644";"P";"UP000867643TN";"TN";"1.826";"6.5";"8060";"BENI KHIAR";"TN";"NABEUL";"7180";"EL KEF";"TN";"EL KEF"
"00009278";"3140";"2024";"21/06/2024";"1649";"P";"UP000039267TN";"TN";"0.427";"5.0";"3140";"KAIROUAN OKBA";"TN";"KAIROUAN";"2022";"kalaa andalous";"TN";"ARIANA"
"00000169";"6032";"2024";"21/06/2024";"1652";"P";"UP000703605TN";"TN";"1.28";"6.5";"6032";"TEBOULBOU";"TN";"GABES";"2233";"TOZEUR";"TN";"TOZEUR"
"00000253";"6032";"2024";"08/10/2024";"1452";"P";"UP002039605TN";"TN";"0.643";"5.5";"6032";"TEBOULBOU";"TN";"GABES";"2233";"TOZEUR";"TN";"TOZEUR"
"00009060";"4162";"2024";"21/06/2024";"1723";"P";"UP000305339TN";"TN";"0.495";"5.0";"4116";"MIDOUN";"TN";"MEDENINE";"4100";"MEDENINE";"TN";"MEDENINE"
"00009094";"7180";"2024";"21/06/2024";"1737";"C";"CP308261331TN";"TN";"2.72";"4.3";"2080";"ARIANA";"TN";"ARIANA";"7180";"";"TN";"LE SERS"
"00009244";"2080";"2024";"21/06/2024";"1749";"P";"RR464113451TN";"FR";"0.842";"24.0";"2083";"ariana";"TN";"ARIANA";"93200";"paris";"FR";"france"
"00009140";"4054";"2024";"21/06/2024";"1806";"P";"RR457966074TN";"FR";"0.491";"18.0";"4054";"SAHLOUL";"TN";"SOUSSE";"51420";"FRANCE";"FR";"FRANCE"
"00009142";"4054";"2024";"21/06/2024";"1811";"P";"RR457966026TN";"FR";"0.152";"12.0";"4054";"SAHLOUL";"TN";"SOUSSE";"06330";"FRANCE";"FR";"FRANCE"
"00009101";"8000";"2024";"06/11/2024";"1621";"P";"UP000888780TN";"TN";"0.381";"5.0";"8000";"RUE TAYEB MHIRI";"TN";"NABEUL";"3070";"kerkennah";"TN";"sfax"
"00009041";"4170";"2024";"04/07/2024";"1107";"P";"UP002702721TN";"TN";"0.431";"5.0";"4170";"zarzis";"TN";"zarzis";"3200";"TATOUINE";"TN";"TATAOUINE"
"00009065";"4170";"2024";"20/08/2024";"1057";"P";"UP002702562TN";"TN";"0.765";"5.5";"4170";"zarzis";"TN";"zarzis";"6032";"chebbi";"TN";"gabes"
"00009033";"4170";"2024";"27/06/2024";"1202";"P";"UP000344947TN";"TN";"1.112";"6.5";"4170";"zarzis";"TN";"zarzis";"4116";"MIDOUN";"TN";"MEDENINE"
"00009029";"4170";"2024";"22/06/2024";"1000";"P";"UP000344902TN";"TN";"0.546";"5.5";"4170";"zarzis";"TN";"zarzis";"4180";"jerba";"TN";"jerba"
"00009064";"4170";"2024";"20/08/2024";"1054";"P";"UP002702559TN";"TN";"0.594";"5.5";"4170";"zarzis";"TN";"zarzis";"5155";"KSESBA";"TN";"MAHDIA"
"00009221";"7100";"2024";"22/06/2024";"1022";"P";"UP000647727TN";"TN";"0.98";"5.5";"7100";"kef";"TN";"KEF";"3000";"tina";"TN";"sfax"
"00009459";"7100";"2024";"09/09/2024";"1151";"P";"UP001547172TN";"TN";"0.94";"5.5";"7100";"kef";"TN";"KEF";"3000";"tina";"TN";"tina"
"00010056";"1000";"2024";"22/06/2024";"1054";"P";"UP000253574TN";"TN";"0.922";"5.5";"8012";"FONDOUK JEDID";"TN";"NABEUL";"1142";"BORJ EL AMRI";"TN";"BORJ EL AMRI"
"00009039";"8037";"2024";"11/09/2024";"1620";"P";"UP000851983TN";"TN";"1.66";"6.5";"8012";"FONDOUK JEDID";"TN";"NABEUL";"1142";"borj amri";"TN";"manouba"
"00009140";"4081";"2024";"05/07/2024";"0933";"P";"UP002569355TN";"TN";"0.376";"5.0";"4081";"ZAOUIET SOUSSE";"TN";"SOUSSE";"3034";"sfax";"TN";"sfax"
"00009140";"4081";"2024";"05/07/2024";"0933";"P";"UP002569364TN";"TN";"0.384";"5.0";"4081";"ZAOUIET SOUSSE";"TN";"SOUSSE";"3034";"sfax";"TN";"sfax"
"00009134";"4081";"2024";"27/06/2024";"1050";"P";"UP002569418TN";"TN";"0.213";"4.5";"4081";"ZAOUIET SOUSSE";"TN";"SOUSSE";"3034";"sfax";"TN";"sfax"
"00009137";"4081";"2024";"02/07/2024";"0805";"P";"UP002569466TN";"TN";"0.212";"5.5";"4081";"ZAOUIET SOUSSE";"TN";"SOUSSE";"3034";"sfax";"TN";"sfax"
"00009140";"4081";"2024";"05/07/2024";"0933";"P";"UP002569347TN";"TN";"0.214";"4.5";"4081";"ZAOUIET SOUSSE";"TN";"SOUSSE";"3200";"tataouin";"TN";"tataouin"
"00009140";"4081";"2024";"05/07/2024";"0933";"P";"UP002569333TN";"TN";"0.212";"4.5";"4081";"ZAOUIET SOUSSE";"TN";"SOUSSE";"7112";"twiref";"TN";"kef"
"00009141";"4081";"2024";"08/07/2024";"0813";"P";"UP002569497TN";"TN";"0.75";"5.5";"4081";"ZAOUIET SOUSSE";"TN";"SOUSSE";"3200";"tataouin";"TN";"tataouin"
"00009137";"4081";"2024";"02/07/2024";"0805";"P";"UP002569452TN";"TN";"0.214";"5.5";"4081";"ZAOUIET SOUSSE";"TN";"SOUSSE";"3116";"kairaouen";"TN";"kairaouen"
"00009137";"4081";"2024";"02/07/2024";"0805";"P";"UP002569435TN";"TN";"0.772";"6.5";"4081";"ZAOUIET SOUSSE";"TN";"SOUSSE";"5180";"ksour sef";"TN";"mehdia"
"00009137";"4081";"2024";"02/07/2024";"0805";"P";"UP002569449TN";"TN";"0.384";"6.0";"4081";"ZAOUIET SOUSSE";"TN";"SOUSSE";"8170";"bouselem";"TN";"jendouba"
"00009137";"4081";"2024";"02/07/2024";"0805";"P";"UP002569470TN";"TN";"0.212";"5.5";"4081";"ZAOUIET SOUSSE";"TN";"SOUSSE";"3034";"sfax";"TN";"sfax"
"00009134";"4081";"2024";"27/06/2024";"1050";"P";"UP002569421TN";"TN";"0.216";"4.5";"4081";"ZAOUIET SOUSSE";"TN";"SOUSSE";"5121";"mehdia";"TN";"mehdia"
"00009060";"2010";"2024";"22/06/2024";"1115";"P";"UP000981895TN";"TN";"0.252";"5.0";"2010";"MANOUBA";"TN";"MANNOUBA";"2100";"GAFSA";"TN";"GAFSA"
"00009069";"8027";"2024";"19/09/2024";"1205";"P";"RR487321024TN";"FR";"0.107";"12.0";"1080";"tunis";"TN";"tunis";"75013";"PARIS";"FR";"FRANCE"
"00000893";"2050";"2024";"20/07/2024";"1029";"P";"UP001061726TN";"TN";"1.036";"6.5";"1164";"HAMMAM CHATT";"TN";"BEN AROUS";"7050";"manzel bourg";"TN";"bizerte"
"00010058";"1000";"2024";"22/06/2024";"1154";"P";"UP000253557TN";"TN";"0.218";"4.5";"1164";"HAMMAM CHATT";"TN";"BEN AROUS";"4060";"KALAA EL KEBIRA";"TN";"KALAA EL KEBIRA"
"00009031";"8000";"2024";"22/06/2024";"1159";"P";"UP000889405TN";"TN";"0.175";"5.5";"8060";"BENI KHIAR";"TN";"BENI KHIAR";"7040";"ELGHAZALA";"TN";"EL GHAZALA"
"00000566";"5060";"2024";"24/06/2024";"0810";"P";"UP001008765TN";"TN";"1.254";"6.5";"5000";"MONASTIR";"TN";"MONASTIR";"5025";"banane";"TN";"banane"
"00000874";"5060";"2024";"30/08/2024";"1139";"P";"UP001028433TN";"TN";"1.476";"6.5";"5000";"MONASTIR";"TN";"MONASTIR";"5025";"bannen";"TN";"monastir"
"00000375";"3180";"2024";"19/07/2024";"0740";"C";"CP321696386TN";"CA";"4.2";"137.0";"3180";"BOU HAJLA";"TN";"KAIROUAN";"6544";"QC H2S 3 E 7";"CA";"MONTREAL"
"00000360";"3180";"2024";"24/06/2024";"1452";"C";"CP321696324TN";"CA";"4.73";"137.0";"3180";"BOU HAJLA";"TN";"KAIROUAN";"6544";"QC H2S 3 E 7";"CA";"MONTREAL"
"00000368";"3180";"2024";"08/07/2024";"0827";"C";"CP321696372TN";"CA";"5.2";"159.0";"3180";"BOU HAJLA";"TN";"KAIROUAN";"6544";"QC H2S 3 E 7";"CA";"MONTREAL"
"00000441";"3180";"2024";"09/09/2024";"1514";"C";"CP319303117TN";"CA";"4.75";"137.0";"3180";"BOU HAJLA";"TN";"KAIROUAN";"6544";"MONTREAL QC H2S ET";"CA";"CANADA"
"00000484";"3180";"2024";"14/10/2024";"0817";"C";"CP321696593TN";"CA";"3.449";"115.0";"3180";"BOU HAJLA";"TN";"KAIROUAN";"6544";"MONTREAL QC H2S ET";"CA";"CANADA"
"00009162";"5130";"2024";"21/06/2024";"0826";"C";"CP317183840TN";"TN";"4.3";"4.9";"5130";"CHORBANE";"TN";"MAHDIA";"6100";"SELIANA";"TN";"SILIANA"
"00009262";"4243";"2024";"05/11/2024";"1025";"C";"CP324013421TN";"TN";"5.07";"5.2";"4243";"BLIDETTE";"TN";"KEBILI";"9114";"MENZEL BOUZAIENE";"TN";"SIDI BOUZID"
"00009265";"4243";"2024";"05/11/2024";"1044";"C";"CP324013449TN";"TN";"9.47";"6.4";"4243";"BLIDETTE";"TN";"KEBILI";"4180";"JERBA";"TN";"JERBA"
"00000793";"1240";"2024";"24/06/2024";"0832";"P";"UP001833368TN";"TN";"0.273";"5.0";"1240";"FERIANA";"TN";"KASSERINE";"2095";"TUN";"TN";"TUN"
"00000191";"8060";"2024";"24/06/2024";"0845";"C";"CP301687337TN";"IT";"6.14";"67.0";"8060";"BENI KHIAR";"TN";"NABEUL";"C794-17";"BARI SARDO";"IT";"ITALIE"
"00000007";"4027";"2024";"24/06/2024";"0836";"P";"UP002108518TN";"TN";"1.6";"6.5";"4027";"SOUSSE BOUHSINA";"TN";"SOUSSE";"1000";"tunis";"TN";"tunis"
"00000120";"2131";"2024";"24/06/2024";"0837";"P";"UP000751384TN";"TN";"0.82";"5.5";"2131";"SIDI AICH";"TN";"GAFSA";"6170";"SELIANA";"TN";"SELIANA"
"00000282";"2052";"2024";"24/06/2024";"0834";"P";"RR359010496TN";"CA";"1.153";"28.0";"2021";"CHEBBAOU";"TN";"OUED ELLIL";"H2A2E1";"MONTREAL.QUEBEC";"CA";"CANADA"
"00009013";"4190";"2024";"25/11/2024";"1157";"P";"UP000342637TN";"TN";"0.761";"5.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"3011";"SFAX";"TN";"SFAX"
"00009055";"4185";"2024";"09/12/2024";"1121";"P";"UP002708976TN";"TN";"0.24";"4.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"3011";"SFAX";"TN";"SFAX"
"00009272";"4180";"2024";"13/11/2024";"1451";"P";"UP001299691TN";"TN";"1.539";"6.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"3011";"SFAX";"TN";"SFAX"
"00009246";"4180";"2024";"14/10/2024";"1506";"P";"UP001299895TN";"TN";"0.227";"4.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"3011";"SFAX";"TN";"SFAX"
"00009234";"4180";"2024";"30/09/2024";"1545";"P";"UP001299997TN";"TN";"0.521";"5.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"3011";"SFAX";"TN";"SFAX"
"00009062";"4185";"2024";"30/12/2024";"1213";"P";"UP000414988TN";"TN";"0.924";"5.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"3011";"SFAX";"TN";"SFAX"
"00009063";"4185";"2024";"31/12/2024";"1331";"P";"UP002708905TN";"TN";"0.425";"5.0";"4180";"HOUMT SOUK";"TN";"DJERBA";"1002";"TUNIS";"TN";"TUNIS"
"00009062";"4185";"2024";"30/12/2024";"1213";"P";"UP000414974TN";"TN";"0.132";"4.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"5000";"MONASTIR";"TN";"MONASTIR"
"00009060";"4185";"2024";"23/12/2024";"1033";"P";"UP002708931TN";"TN";"0.921";"5.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"2015";"ELKRAM";"TN";"TUNIS"
"00009061";"4185";"2024";"27/12/2024";"1603";"P";"UP000414991TN";"TN";"0.998";"5.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"2083";"ARIANA";"TN";"TUNIS"
"00009095";"4180";"2024";"24/06/2024";"0836";"P";"UP000324704TN";"TN";"0.256";"5.0";"4180";"HOUMT SOUK";"TN";"DJERBA";"2058";"ARIANA";"TN";"TUNIS"
"00009059";"4185";"2024";"20/12/2024";"1004";"P";"UP002708857TN";"TN";"0.512";"5.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"3027";"SFAX";"TN";"SFAX"
"00009137";"4180";"2024";"22/07/2024";"1039";"P";"UP000324545TN";"TN";"0.705";"5.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"2009";"KSAR SAID";"TN";"TUNIS"
"00009246";"4180";"2024";"14/10/2024";"1506";"P";"UP001299878TN";"TN";"1.545";"6.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"8100";"jendouba";"TN";"jendouba"
"00009252";"4180";"2024";"23/10/2024";"1436";"P";"UP001299833TN";"TN";"0.444";"5.0";"4180";"HOUMT SOUK";"TN";"DJERBA";"1005";"el omrane";"TN";"tunis"
"00009250";"4180";"2024";"21/10/2024";"1449";"P";"UP001299855TN";"TN";"0.497";"5.0";"4180";"HOUMT SOUK";"TN";"DJERBA";"4041";"kssibet sousse";"TN";"SOUSSE"
"00009246";"4180";"2024";"14/10/2024";"1506";"P";"UP001299881TN";"TN";"0.671";"5.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"4041";"kssibet sousse";"TN";"SOUSSE"
"00009014";"4190";"2024";"25/11/2024";"1200";"P";"UP000342623TN";"TN";"0.514";"5.5";"4180";"HOUMT SOUK";"TN";"DJERBA";"4041";"kssibet sousse";"TN";"SOUSSE"
"00009174";"8160";"2024";"24/06/2024";"0837";"C";"CP308315349TN";"TN";"2.587";"4.3";"8160";"GHARDIMAOU";"TN";"JENDOUBA";"8117";"bellarigia";"TN";"jendouba nord"
"00000107";"8040";"2024";"24/06/2024";"0840";"P";"RR463160716TN";"TN";"1.8";"6.5";"8040";"BOU ARGOUB";"TN";"NABEUL";"2080";"ariana";"TN";"ariana"
"00000140";"8040";"2024";"02/10/2024";"1007";"P";"RR463305591TN";"TN";"1.25";"6.5";"8040";"BOU ARGOUB";"TN";"NABEUL";"3222";"chenenni";"TN";"tataouine"
"00000817";"5020";"2024";"24/06/2024";"0840";"P";"UP001004627TN";"TN";"1.2";"6.5";"5020";"JEMML";"TN";"MONASTIR";"5121";"MAHDIA";"TN";"MAHDIA"
"00001109";"2260";"2024";"24/06/2024";"0857";"P";"UP001556024TN";"TN";"0.459";"5.0";"2260";"DEGUECHE";"TN";"TOZEUR";"8090";"benzart";"TN";"benzart"
"00000794";"1240";"2024";"24/06/2024";"0848";"C";"CP307546071TN";"TN";"3.251";"4.6";"1240";"FERIANA";"TN";"KASSERINE";"4020";"KONDAR";"TN";"KONDAR"
"00009238";"2062";"2024";"24/06/2024";"0851";"C";"CP306514280TN";"IT";"19.7";"145.0";"2040";"CITE TAIEB MHIRI 1";"TN";"BEN AROUS";"6521922";"PIACENZA";"IT";"ITALIA"
"00000329";"2045";"2024";"24/06/2024";"0840";"P";"UP000559449TN";"TN";"0.309";"5.0";"2045";"L AOUINA";"TN";"laouina";"2098";"klibia";"TN";"rades el madina"
"00011911";"8090";"2024";"05/09/2024";"1633";"P";"UP002634624TN";"TN";"0.461";"5.0";"2045";"L AOUINA";"TN";"laouina";"2098";"klibia";"TN";"rades el madina"
"00000162";"2015";"2024";"24/06/2024";"0900";"P";"UP000543143TN";"TN";"0.262";"5.0";"2015";"LE KRAM";"TN";"TUNIS";"3200";"TTT";"TN";"TTATOUINE"
"00009227";"7180";"2024";"01/11/2024";"1646";"P";"UP001520965TN";"TN";"0.954";"5.5";"7180";"POSTE RESTANTE";"TN";"KEF";"2063";"B43NOUVELLE MEDINA";"TN";"BEN AROUS"
"00000541";"2100";"2024";"24/06/2024";"0858";"C";"CP322726243TN";"TN";"5.46";"5.2";"2133";"GAFSA CITE DES JEUNES";"TN";"GAFSA";"4200";"KEBILI";"TN";"KEBILI SUD"
"00001110";"2260";"2024";"24/06/2024";"0916";"C";"CP321218664TN";"TN";"7.91";"5.8";"2260";"DEGUECHE";"TN";"TOZEUR";"8090";"";"TN";""
"00009095";"7180";"2024";"24/06/2024";"0907";"C";"CP308261345TN";"TN";"5.78";"5.2";"7113";"KALAA EL KHASBA";"TN";"KEF";"7180";"";"TN";"LE SERS"
"00009141";"8020";"2024";"24/06/2024";"0904";"P";"UP002828347TN";"TN";"0.533";"5.5";"8020";"soliman";"TN";"NABEUL";"8080";"klibia";"TN";"nabeul"
"00000180";"4011";"2024";"24/06/2024";"0907";"C";"CP307336965TN";"FR";"10.56";"98.0";"4011";"HAMMAM SOUSSE";"TN";"SOUSSE";"94000";"CRETEIL";"FR";"PARIS"
"00000276";"6020";"2024";"24/06/2024";"0913";"C";"CP322889119TN";"TN";"3.89";"4.6";"6020";"EL HAMMA";"TN";"GABES";"3000";"SFAX";"TN";"SFAX"
"00000795";"1240";"2024";"24/06/2024";"0910";"C";"CP307546023TN";"FR";"7.58";"80.0";"1240";"FERIANA";"TN";"KASSERINE";"92700";"FRANCE";"FR";"FRANCE"
"00009307";"7000";"2024";"24/06/2024";"0911";"P";"UP002262463TN";"TN";"1.567";"6.5";"7053";"CITE AINMERIEM";"TN";"BIZERTE";"8110";"TABARKA";"TN";"JENDOUBA"
"00000321";"2035";"2024";"24/06/2024";"0912";"P";"RR448763731TN";"DE";"0.3";"18.0";"2035";"SOUKRA";"TN";"ARIANA";"10969";"BERLIN";"DE";"DEUTSCHLAND"
"00001424";"2001";"2024";"23/08/2024";"0916";"P";"UP001896703TN";"TN";"0.198";"5.5";"2001";"CITE ENNASR 2";"TN";"ARIANA";"8025";"HAMEM GHZEZ";"TN";"NABEUL"
